datetime,code,open,close,high,low,vol,amount,ma60,ma120,ma250
2018-02-02,300072,574.25,577.19,591.27,572.85,139080.0,523580608.0,562.47,540.46,547.17
2018-02-01,300072,594.37,576.72,607.99,575.18,173217.0,661384512.0,562.14,539.72,546.81
2018-01-31,300072,597.77,597.0,606.13,586.79,137824.0,531697536.0,561.56,539.02,546.45
2018-01-30,300072,608.3,601.95,622.23,601.95,196992.0,781524096.0,560.71,537.97,545.98
2018-01-29,300072,608.3,609.07,621.15,602.11,191101.0,756263296.0,559.53,536.87,545.51
2018-01-26,300072,603.66,603.66,609.85,597.62,141517.0,552190144.0,558.1,535.66,545.01
2018-01-25,300072,584.77,603.19,621.46,580.75,302133.0,1179136000.0,556.8,534.5,544.5
2018-01-24,300072,565.89,582.76,583.07,560.01,167265.0,621979136.0,555.87,533.35,543.99
2018-01-23,300072,579.67,565.89,579.82,563.41,105054.0,386444256.0,555.21,532.45,543.58
2018-01-22,300072,563.57,572.85,575.8,558.77,114374.0,420804320.0,554.96,531.68,543.19
2018-01-19,300072,549.33,564.03,567.75,543.45,134855.0,487358208.0,554.68,530.99,542.81
2018-01-18,300072,557.22,553.35,562.64,550.57,101793.0,365379968.0,554.54,530.41,542.47
2018-01-17,300072,557.53,557.22,563.26,545.61,111596.0,399710624.0,555.12,529.75,542.17
2018-01-16,300072,559.54,564.96,571.77,555.67,103921.0,378540192.0,555.55,529.1,541.9
2018-01-15,300072,565.43,561.09,572.39,552.58,144998.0,527498432.0,556.05,528.46,541.64
2018-01-12,300072,566.66,561.87,572.24,558.77,83035.0,302661056.0,556.46,528.01,541.37
2018-01-11,300072,577.34,568.37,577.5,565.27,99632.0,367119488.0,556.64,527.58,541.1
2018-01-10,300072,578.74,577.65,583.07,569.6,95927.0,357083712.0,556.77,527.01,540.83
2018-01-09,300072,585.08,576.41,590.65,574.56,117635.0,441962848.0,556.92,526.25,540.41
2018-01-08,300072,584.31,587.25,596.23,575.18,170488.0,644192768.0,556.8,525.41,540.0
2018-01-05,300072,572.85,584.93,588.95,571.15,197585.0,743470144.0,556.55,524.62,539.53
2018-01-04,300072,571.15,571.93,579.67,569.6,99165.0,367611712.0,555.47,524.24,539.1
2018-01-03,300072,556.14,571.62,577.96,552.89,152192.0,562077632.0,554.31,524.01,538.75
2018-01-02,300072,544.07,556.29,556.45,539.89,115897.0,412073664.0,553.11,523.75,538.4
2017-12-29,300072,552.27,543.76,554.9,530.29,203574.0,710786048.0,551.92,523.65,538.19
2017-12-28,300072,557.07,550.41,564.5,550.26,111489.0,400610496.0,550.72,523.95,538.03
2017-12-27,300072,573.47,559.23,575.95,557.38,103639.0,379100384.0,549.41,524.19,537.83
2017-12-26,300072,573.94,576.11,579.67,563.41,99995.0,368640064.0,548.06,524.4,537.59
2017-12-25,300072,573.01,574.25,581.83,569.6,100731.0,375193792.0,546.41,524.46,537.26
2017-12-22,300072,582.3,572.85,585.08,569.6,125580.0,466896736.0,544.93,524.6,536.91
2017-12-21,300072,584.31,581.99,584.77,575.02,120790.0,452781536.0,543.48,524.6,536.44
2017-12-20,300072,573.47,581.06,588.95,570.07,167987.0,631969472.0,541.88,524.5,535.91
2017-12-19,300072,571.0,573.16,578.27,569.6,104393.0,386563872.0,540.31,524.4,535.43
2017-12-18,300072,562.64,573.16,579.82,557.22,173018.0,640901632.0,538.87,524.4,535.0
2017-12-15,300072,564.96,554.9,567.13,552.58,74516.0,268794432.0,537.49,524.35,534.65
2017-12-14,300072,564.81,565.12,569.45,559.39,86946.0,316557024.0,536.52,524.47,534.37
2017-12-13,300072,546.39,563.88,563.88,546.39,110049.0,397160640.0,535.32,524.48,534.07
2017-12-12,300072,561.87,548.24,561.87,547.16,83371.0,297986144.0,534.24,524.58,533.72
2017-12-11,300072,554.13,561.87,567.75,554.13,100296.0,364754208.0,533.41,524.78,533.49
2017-12-08,300072,546.85,555.52,558.61,546.54,85962.0,307594240.0,532.4,524.74,533.2
2017-12-07,300072,558.46,550.26,559.54,544.07,98757.0,352383712.0,531.69,524.74,532.93
2017-12-06,300072,552.58,560.16,569.45,548.4,148691.0,538217088.0,531.14,524.74,532.72
2017-12-05,300072,552.42,557.22,572.08,547.63,175075.0,634836160.0,530.2,524.61,532.47
2017-12-04,300072,535.86,550.57,559.54,532.46,131117.0,466217216.0,529.3,524.61,532.26
2017-12-01,300072,531.68,537.87,543.14,531.22,60992.0,212527360.0,528.63,524.63,532.12
2017-11-30,300072,544.53,534.0,544.53,526.57,84798.0,293361248.0,527.99,524.77,532.04
2017-11-29,300072,533.54,544.99,548.55,529.36,100612.0,352007072.0,527.41,524.95,531.94
2017-11-28,300072,532.46,534.0,535.4,527.19,59193.0,203311936.0,526.78,525.04,531.78
2017-11-27,300072,522.4,529.36,537.87,521.93,79062.0,271893408.0,526.39,525.18,531.69
2017-11-24,300072,508.0,521.93,530.13,508.0,77684.0,261352912.0,526.23,525.36,531.65
