datetime,code,open,close,high,low,vol,amount,ma60,ma120,ma250
2017-11-17,601988,6.32,6.43,6.46,6.30,3309361.0,1288300160.0,6.71,6.38,5.97
2017-11-16,601988,6.35,6.30,6.35,6.28,1089082.0,419467264.0,6.71,6.37,5.96
2017-11-15,601988,6.35,6.35,6.37,6.32,1114913.0,431465824.0,6.72,6.37,5.96
2017-11-14,601988,6.35,6.37,6.37,6.32,1398778.0,541091264.0,6.72,6.36,5.95
2017-11-13,601988,6.33,6.38,6.42,6.30,3228153.0,1249739904.0,6.73,6.36,5.95
2017-11-10,601988,6.43,6.35,6.43,6.30,2016251.0,779390208.0,6.73,6.35,5.94
2017-11-09,601988,6.46,6.43,6.48,6.42,897700.0,352379360.0,6.73,6.35,5.94
2017-11-08,601988,6.43,6.48,6.48,6.40,1843293.0,724440896.0,6.73,6.34,5.94
2017-11-07,601988,6.35,6.42,6.45,6.33,1743264.0,679990720.0,6.73,6.33,5.93
2017-11-06,601988,6.33,6.35,6.37,6.30,1582816.0,610201472.0,6.74,6.33,5.93
2017-11-03,601988,6.37,6.37,6.38,6.30,2348374.0,907732544.0,6.74,6.32,5.92
2017-11-02,601988,6.40,6.38,6.42,6.32,2251534.0,873644544.0,6.74,6.32,5.92
2017-11-01,601988,6.46,6.42,6.48,6.38,2851530.0,1114170496.0,6.75,6.31,5.91
2017-10-31,601988,6.60,6.46,6.60,6.45,2602046.0,1033764096.0,6.75,6.30,5.91
2017-10-30,601988,6.61,6.64,6.68,6.58,1887816.0,762817152.0,6.75,6.30,5.91
2017-10-27,601988,6.55,6.61,6.66,6.53,2200481.0,885326144.0,6.75,6.29,5.90
2017-10-26,601988,6.68,6.56,6.69,6.51,3283930.0,1315258368.0,6.75,6.28,5.90
2017-10-25,601988,6.76,6.68,6.78,6.64,1424332.0,582807040.0,6.74,6.27,5.89
2017-10-24,601988,6.74,6.76,6.79,6.74,983712.0,405586144.0,6.74,6.26,5.89
2017-10-23,601988,6.83,6.74,6.84,6.74,1166569.0,482548416.0,6.73,6.25,5.88
2017-10-20,601988,6.84,6.84,6.86,6.81,783012.0,326404320.0,6.72,6.24,5.87
2017-10-19,601988,6.81,6.87,6.89,6.79,1913711.0,798971776.0,6.71,6.23,5.87
2017-10-18,601988,6.79,6.84,6.87,6.74,2169264.0,899993152.0,6.70,6.22,5.86
2017-10-17,601988,6.81,6.79,6.83,6.78,788403.0,326576896.0,6.69,6.21,5.86
2017-10-16,601988,6.79,6.81,6.83,6.74,1230385.0,509555104.0,6.68,6.20,5.85
2017-10-13,601988,6.81,6.79,6.81,6.76,852854.0,352679424.0,6.67,6.19,5.84
2017-10-12,601988,6.86,6.83,6.86,6.79,1002978.0,417282336.0,6.66,6.18,5.84
2017-10-11,601988,6.79,6.84,6.87,6.76,1555796.0,646721280.0,6.64,6.17,5.83
2017-10-10,601988,6.78,6.79,6.79,6.73,1203859.0,496661344.0,6.63,6.16,5.82
2017-10-09,601988,6.96,6.76,7.02,6.69,3642799.0,1517043840.0,6.61,6.15,5.82
2017-09-29,601988,6.78,6.76,6.83,6.74,964065.0,397737184.0,6.59,6.14,5.81
2017-09-28,601988,6.81,6.79,6.83,6.73,1351104.0,557600512.0,6.58,6.13,5.81
2017-09-27,601988,6.89,6.81,6.92,6.78,1199438.0,499460672.0,6.56,6.12,5.80
2017-09-26,601988,6.91,6.89,6.92,6.89,1016215.0,427707904.0,6.54,6.11,5.79
2017-09-25,601988,6.87,6.94,6.96,6.83,1777316.0,746550272.0,6.52,6.10,5.79
2017-09-22,601988,6.79,6.87,6.89,6.79,1137948.0,475392192.0,6.50,6.09,5.78
2017-09-21,601988,6.76,6.83,6.84,6.71,1149239.0,475836064.0,6.49,6.09,5.78
2017-09-20,601988,6.68,6.78,6.79,6.66,1190202.0,488808832.0,6.47,6.08,5.77
2017-09-19,601988,6.69,6.69,6.69,6.61,1054721.0,428075936.0,6.45,6.07,5.76
2017-09-18,601988,6.68,6.66,6.73,6.64,1454650.0,592596224.0,6.44,6.06,5.76
2017-09-15,601988,6.73,6.66,6.74,6.60,1935670.0,786101760.0,6.42,6.05,5.75
2017-09-14,601988,6.87,6.76,6.89,6.73,1776023.0,735750528.0,6.41,6.04,5.75
2017-09-13,601988,6.89,6.86,6.91,6.84,811830.0,340059072.0,6.39,6.03,5.74
2017-09-12,601988,6.89,6.89,6.92,6.81,1262195.0,528025792.0,6.37,6.02,5.74
2017-09-11,601988,6.91,6.89,6.99,6.87,990431.0,417924032.0,6.35,6.01,5.73
2017-09-08,601988,6.92,6.89,6.94,6.86,1067205.0,448259616.0,6.33,6.00,5.73
2017-09-07,601988,6.99,6.92,7.01,6.92,950621.0,403924576.0,6.31,5.99,5.72
2017-09-06,601988,6.97,6.99,7.02,6.92,1055339.0,448366944.0,6.29,5.99,5.71
2017-09-05,601988,6.91,7.01,7.04,6.89,1727037.0,735330048.0,6.26,5.97,5.71
2017-09-04,601988,6.89,6.91,6.94,6.78,1753730.0,735077056.0,6.24,5.96,5.70
2017-09-01,601988,6.92,6.89,6.99,6.83,2069488.0,872286144.0,6.22,5.95,5.70
2017-08-31,601988,7.04,6.94,7.07,6.84,2731074.0,1154191104.0,6.20,5.94,5.69
2017-08-30,601988,7.06,7.01,7.17,6.96,1689206.0,726666560.0,6.18,5.93,5.68
2017-08-29,601988,6.94,7.09,7.12,6.89,1972694.0,846061632.0,6.16,5.92,5.68
2017-08-28,601988,6.94,6.94,7.14,6.89,3060361.0,1301830912.0,6.14,5.91,5.67
2017-08-25,601988,6.66,6.91,6.92,6.66,3654764.0,1518118272.0,6.12,5.90,5.66
2017-08-24,601988,6.66,6.66,6.78,6.64,1737967.0,709817024.0,6.10,5.89,5.66
2017-08-23,601988,6.56,6.66,6.69,6.55,2155012.0,872645184.0,6.09,5.88,5.65
2017-08-22,601988,6.55,6.56,6.58,6.50,1118382.0,446208352.0,6.07,5.88,5.65
2017-08-21,601988,6.56,6.55,6.60,6.50,1122535.0,446651488.0,6.06,5.87,5.64
2017-08-18,601988,6.56,6.56,6.61,6.53,809031.0,323582144.0,6.05,5.86,5.64
2017-08-17,601988,6.61,6.60,6.61,6.53,1206994.0,483143392.0,6.04,5.86,5.63
2017-08-16,601988,6.64,6.61,6.68,6.56,1787163.0,721752704.0,6.02,5.85,5.63
2017-08-15,601988,6.43,6.63,6.69,6.43,3773928.0,1519773056.0,6.01,5.84,5.62
2017-08-14,601988,6.43,6.42,6.46,6.37,1820417.0,711677184.0,5.99,5.84,5.62
2017-08-11,601988,6.46,6.48,6.50,6.32,3084360.0,1204543488.0,5.98,5.83,5.61
2017-08-10,601988,6.53,6.53,6.58,6.43,1767101.0,700633536.0,5.96,5.83,5.61
2017-08-09,601988,6.64,6.53,6.68,6.53,2170013.0,870478720.0,5.95,5.82,5.60
2017-08-08,601988,6.60,6.68,6.69,6.53,2062194.0,830761024.0,5.94,5.81,5.60
2017-08-07,601988,6.60,6.58,6.66,6.51,1932155.0,773657216.0,5.92,5.80,5.59
2017-08-04,601988,6.64,6.61,6.76,6.60,2308072.0,941242432.0,5.91,5.80,5.59
2017-08-03,601988,6.64,6.66,6.81,6.58,3280077.0,1335880448.0,5.89,5.79,5.58
2017-08-02,601988,6.50,6.64,6.69,6.48,4048001.0,1629934080.0,5.87,5.78,5.57
2017-08-01,601988,6.43,6.50,6.51,6.43,3090702.0,1218908288.0,5.85,5.77,5.57
2017-07-31,601988,6.37,6.43,6.50,6.37,3417701.0,1342559232.0,5.84,5.76,5.56
2017-07-28,601988,6.32,6.37,6.38,6.27,1806945.0,696544064.0,5.82,5.76,5.56
2017-07-27,601988,6.42,6.35,6.42,6.32,2080296.0,804503872.0,5.81,5.75,5.55
2017-07-26,601988,6.32,6.40,6.48,6.32,3018466.0,1179593984.0,5.80,5.74,5.55
2017-07-25,601988,6.27,6.32,6.38,6.25,3314214.0,1277539456.0,5.78,5.74,5.54
2017-07-24,601988,6.19,6.23,6.30,6.17,2928809.0,1116820864.0,5.77,5.73,5.54
2017-07-21,601988,6.20,6.20,6.23,6.17,1562146.0,590677248.0,5.76,5.72,5.54
2017-07-20,601988,6.19,6.22,6.22,6.14,1947424.0,734255296.0,5.75,5.72,5.53
2017-07-19,601988,6.15,6.17,6.23,6.14,2841818.0,1073651776.0,5.74,5.71,5.53
2017-07-18,601988,6.17,6.17,6.25,6.12,2753380.0,1037453568.0,5.73,5.71,5.52
2017-07-17,601988,6.04,6.22,6.27,6.02,5965962.0,2241313792.0,5.72,5.70,5.52
2017-07-14,601988,6.04,6.04,6.05,5.97,2808484.0,1029361344.0,5.71,5.69,5.51
2017-07-13,601988,5.89,5.97,5.99,5.88,3598936.0,1362143744.0,5.70,5.69,5.51
2017-07-12,601988,5.85,5.88,5.91,5.83,3264298.0,1224830720.0,5.70,5.68,5.51
2017-07-11,601988,5.78,5.83,5.86,5.77,2810436.0,1044084928.0,5.69,5.68,5.50
2017-07-10,601988,5.77,5.78,5.80,5.75,1192888.0,439611936.0,5.69,5.68,5.50
2017-07-07,601988,5.75,5.78,5.78,5.74,1625846.0,596907776.0,5.69,5.67,5.50
2017-07-06,601988,5.77,5.75,5.78,5.74,1620708.0,595292480.0,5.69,5.67,5.49
2017-07-05,601988,5.77,5.77,5.78,5.75,1427568.0,525016192.0,5.69,5.67,5.49
2017-07-04,601988,5.77,5.77,5.80,5.74,1958475.0,720922944.0,5.68,5.66,5.49
2017-07-03,601988,5.80,5.78,5.80,5.75,1540760.0,568024832.0,5.68,5.66,5.48
2017-06-30,601988,5.75,5.80,5.80,5.74,1515555.0,558508480.0,5.68,5.66,5.48
2017-06-29,601988,5.75,5.77,5.77,5.72,1285475.0,471580192.0,5.68,5.66,5.48
2017-06-28,601988,5.74,5.75,5.77,5.72,1574377.0,577416832.0,5.68,5.65,5.47
2017-06-27,601988,5.74,5.74,5.77,5.71,1565613.0,572464192.0,5.68,5.65,5.47
2017-06-26,601988,5.75,5.74,5.80,5.72,2848251.0,1047969792.0,5.68,5.65,5.47
2017-06-23,601988,5.71,5.75,5.75,5.69,1883922.0,687181568.0,5.68,5.64,5.46
2017-06-22,601988,5.67,5.72,5.78,5.67,4073816.0,1491490432.0,5.68,5.64,5.46
2017-06-21,601988,5.69,5.67,5.71,5.66,1271657.0,460986912.0,5.68,5.64,5.46
2017-06-20,601988,5.66,5.67,5.69,5.66,808578.0,292765920.0,5.68,5.63,5.46
2017-06-19,601988,5.66,5.66,5.69,5.64,1954731.0,706430336.0,5.68,5.63,5.45
2017-06-16,601988,5.66,5.67,5.67,5.64,808205.0,291866528.0,5.68,5.63,5.45
2017-06-15,601988,5.67,5.66,5.69,5.64,1166717.0,421205440.0,5.68,5.63,5.45
2017-06-14,601988,5.71,5.69,5.71,5.66,1578235.0,571579520.0,5.68,5.63,5.44
2017-06-13,601988,5.69,5.71,5.72,5.67,999523.0,363302080.0,5.68,5.63,5.44
2017-06-12,601988,5.72,5.71,5.75,5.69,1748164.0,637843712.0,5.69,5.63,5.44
2017-06-09,601988,5.75,5.74,5.78,5.71,2639452.0,966918144.0,5.69,5.63,5.44
2017-06-08,601988,5.74,5.75,5.75,5.71,1121805.0,410061856.0,5.69,5.63,5.43
2017-06-07,601988,5.71,5.75,5.77,5.69,1848347.0,676255680.0,5.68,5.62,5.43
2017-06-06,601988,5.69,5.71,5.72,5.67,1102282.0,400733984.0,5.68,5.62,5.42
2017-06-05,601988,5.83,5.69,5.85,5.66,4349432.0,1588851840.0,5.68,5.62,5.42
2017-06-02,601988,5.86,5.83,5.93,5.83,1984124.0,743549248.0,5.68,5.62,5.42
2017-06-01,601988,5.83,5.86,5.88,5.82,1758666.0,655552896.0,5.68,5.62,5.41
2017-05-31,601988,5.80,5.85,5.86,5.78,2376482.0,884454912.0,5.68,5.61,5.41
2017-05-26,601988,5.77,5.80,5.82,5.75,1849142.0,682831488.0,5.68,5.61,5.41
2017-05-25,601988,5.72,5.80,5.91,5.72,4897490.0,1815858816.0,5.68,5.61,5.40
2017-05-24,601988,5.75,5.74,5.78,5.69,1574098.0,575072576.0,5.68,5.61,5.40
2017-05-23,601988,5.69,5.77,5.78,5.69,2569553.0,941923520.0,5.68,5.60,5.39
2017-05-22,601988,5.66,5.69,5.72,5.66,1419499.0,515419776.0,5.68,5.60,5.39
2017-05-19,601988,5.66,5.66,5.67,5.64,547839.0,198104400.0,5.68,5.60,5.39
2017-05-18,601988,5.64,5.66,5.67,5.63,767575.0,277075424.0,5.69,5.59,5.38
2017-05-17,601988,5.67,5.67,5.67,5.64,1021542.0,368484352.0,5.69,5.59,5.38
2017-05-16,601988,5.74,5.69,5.75,5.66,1487192.0,538853504.0,5.69,5.59,5.38
2017-05-15,601988,5.75,5.74,5.78,5.71,1308562.0,479712512.0,5.69,5.58,5.37
2017-05-12,601988,5.66,5.75,5.78,5.64,2572711.0,939843392.0,5.69,5.58,5.37
2017-05-11,601988,5.61,5.67,5.71,5.60,2226686.0,804582912.0,5.69,5.58,5.37
2017-05-10,601988,5.58,5.61,5.64,5.58,1273373.0,455494688.0,5.69,5.57,5.37
2017-05-09,601988,5.56,5.60,5.61,5.55,781763.0,278482784.0,5.69,5.57,5.36
2017-05-08,601988,5.52,5.60,5.60,5.52,1380867.0,489264992.0,5.69,5.57,5.36
2017-05-05,601988,5.52,5.55,5.58,5.47,1755678.0,616871424.0,5.69,5.57,5.36
2017-05-04,601988,5.53,5.53,5.55,5.52,746073.0,263116128.0,5.69,5.56,5.36
2017-05-03,601988,5.56,5.53,5.58,5.52,846115.0,299184576.0,5.69,5.56,5.35
2017-05-02,601988,5.61,5.58,5.61,5.56,660935.0,235471600.0,5.69,5.56,5.35
2017-04-28,601988,5.61,5.63,5.63,5.60,995848.0,356451360.0,5.69,5.56,5.35
2017-04-27,601988,5.61,5.63,5.63,5.56,1054248.0,376308384.0,5.69,5.56,5.35
2017-04-26,601988,5.60,5.61,5.63,5.60,1040941.0,372553152.0,5.69,5.55,5.35
2017-04-25,601988,5.60,5.60,5.61,5.58,1027204.0,366599904.0,5.69,5.55,5.34
2017-04-24,601988,5.55,5.60,5.61,5.53,1468619.0,521679808.0,5.68,5.55,5.34
2017-04-21,601988,5.50,5.55,5.58,5.49,2010337.0,710345984.0,5.68,5.55,5.34
2017-04-20,601988,5.53,5.50,5.55,5.49,1028507.0,361807488.0,5.68,5.55,5.34
2017-04-19,601988,5.58,5.53,5.60,5.52,1360089.0,481740192.0,5.68,5.54,5.34
2017-04-18,601988,5.64,5.60,5.64,5.60,1025860.0,367447200.0,5.68,5.54,5.33
2017-04-17,601988,5.64,5.64,5.66,5.60,1533467.0,550936128.0,5.68,5.54,5.33
2017-04-14,601988,5.69,5.66,5.69,5.64,907923.0,327617728.0,5.67,5.54,5.33
2017-04-13,601988,5.67,5.69,5.71,5.66,1074171.0,389215008.0,5.67,5.53,5.33
2017-04-12,601988,5.66,5.67,5.69,5.64,1652906.0,597235904.0,5.66,5.53,5.32
2017-04-11,601988,5.67,5.67,5.69,5.64,1475140.0,533087040.0,5.66,5.53,5.32
2017-04-10,601988,5.71,5.69,5.71,5.67,1175112.0,425878880.0,5.65,5.52,5.32
2017-04-07,601988,5.72,5.71,5.74,5.67,1814205.0,659954816.0,5.65,5.52,5.32
2017-04-06,601988,5.75,5.74,5.77,5.72,1470805.0,537950592.0,5.65,5.52,5.31
2017-04-05,601988,5.75,5.77,5.78,5.74,2824219.0,1037457024.0,5.64,5.51,5.31
2017-03-31,601988,5.72,5.80,5.82,5.71,1989880.0,732251136.0,5.63,5.51,5.31
2017-03-30,601988,5.71,5.74,5.74,5.66,2028027.0,737890560.0,5.63,5.51,5.30
2017-03-29,601988,5.71,5.72,5.74,5.69,1378980.0,503005248.0,5.62,5.50,5.30
2017-03-28,601988,5.74,5.71,5.74,5.69,789282.0,287463488.0,5.61,5.50,5.30
2017-03-27,601988,5.67,5.72,5.74,5.66,1289814.0,469414848.0,5.61,5.50,5.30
2017-03-24,601988,5.66,5.69,5.69,5.64,926763.0,334945984.0,5.60,5.49,5.29
2017-03-23,601988,5.66,5.64,5.69,5.64,958359.0,346146144.0,5.60,5.49,5.29
2017-03-22,601988,5.71,5.64,5.72,5.63,1306290.0,471795328.0,5.59,5.49,5.29
2017-03-21,601988,5.74,5.72,5.75,5.71,1378011.0,503350144.0,5.59,5.48,5.29
2017-03-20,601988,5.71,5.75,5.75,5.71,1082878.0,395584896.0,5.59,5.48,5.28
2017-03-17,601988,5.77,5.72,5.78,5.69,1352921.0,494939008.0,5.58,5.47,5.28
2017-03-16,601988,5.74,5.77,5.78,5.72,1383186.0,508386400.0,5.58,5.47,5.28
2017-03-15,601988,5.72,5.74,5.74,5.71,786185.0,287155360.0,5.57,5.47,5.28
2017-03-14,601988,5.75,5.74,5.77,5.72,828739.0,304053760.0,5.57,5.46,5.27
2017-03-13,601988,5.69,5.75,5.75,5.67,1127885.0,411240576.0,5.57,5.46,5.27
2017-03-10,601988,5.69,5.69,5.72,5.67,733924.0,266571664.0,5.57,5.46,5.27
2017-03-09,601988,5.69,5.71,5.72,5.67,1295450.0,470689728.0,5.57,5.46,5.26
2017-03-08,601988,5.69,5.71,5.71,5.67,723192.0,262694128.0,5.56,5.45,5.26
2017-03-07,601988,5.67,5.71,5.71,5.66,1284815.0,466152896.0,5.56,5.45,5.26
2017-03-06,601988,5.72,5.69,5.74,5.64,2883619.0,1047032448.0,5.55,5.45,5.25
2017-03-03,601988,5.74,5.72,5.74,5.71,853942.0,311802592.0,5.55,5.45,5.25
2017-03-02,601988,5.77,5.75,5.78,5.74,1055154.0,388407488.0,5.55,5.44,5.24
2017-03-01,601988,5.78,5.75,5.82,5.72,2320192.0,853745536.0,5.54,5.44,5.24
2017-02-28,601988,5.77,5.77,5.80,5.75,844897.0,311598976.0,5.54,5.44,5.24
2017-02-27,601988,5.82,5.78,5.83,5.75,1234880.0,455766880.0,5.54,5.44,5.23
2017-02-24,601988,5.85,5.83,5.86,5.80,1136598.0,423163904.0,5.53,5.43,5.23
2017-02-23,601988,5.82,5.85,5.88,5.82,1512760.0,564079936.0,5.53,5.43,5.23
2017-02-22,601988,5.82,5.83,5.83,5.77,1165285.0,431352224.0,5.52,5.43,5.22
2017-02-21,601988,5.80,5.82,5.89,5.78,2284056.0,851560256.0,5.51,5.42,5.22
2017-02-20,601988,5.71,5.78,5.83,5.69,3264161.0,1203698944.0,5.50,5.42,5.21
2017-02-17,601988,5.78,5.69,5.78,5.69,1405860.0,514191680.0,5.49,5.42,5.21
2017-02-16,601988,5.77,5.78,5.80,5.74,1696187.0,624247104.0,5.49,5.41,5.20
2017-02-15,601988,5.67,5.75,5.77,5.66,2632927.0,963148160.0,5.48,5.41,5.20
2017-02-14,601988,5.69,5.67,5.69,5.64,1124224.0,406472128.0,5.47,5.41,5.20
2017-02-13,601988,5.64,5.69,5.71,5.63,1648781.0,596931200.0,5.47,5.41,5.19
2017-02-10,601988,5.60,5.64,5.64,5.60,1389181.0,498493920.0,5.46,5.40,5.19
2017-02-09,601988,5.55,5.60,5.61,5.55,1039176.0,370388704.0,5.46,5.40,5.19
2017-02-08,601988,5.53,5.56,5.56,5.50,781484.0,276314688.0,5.45,5.40,5.18
2017-02-07,601988,5.56,5.55,5.58,5.52,1099419.0,388720096.0,5.45,5.39,5.18
2017-02-06,601988,5.56,5.56,5.60,5.55,1117308.0,397025152.0,5.44,5.39,5.18
2017-02-03,601988,5.61,5.56,5.61,5.55,709481.0,252311552.0,5.44,5.39,5.18
2017-01-26,601988,5.55,5.61,5.63,5.53,1546623.0,551585088.0,5.43,5.39,5.18
2017-01-25,601988,5.53,5.55,5.55,5.52,821235.0,290252480.0,5.43,5.38,5.17
2017-01-24,601988,5.50,5.55,5.55,5.49,1830427.0,643221376.0,5.42,5.38,5.17
2017-01-23,601988,5.52,5.50,5.52,5.49,1002335.0,351701600.0,5.42,5.38,5.17
2017-01-20,601988,5.50,5.52,5.52,5.49,764770.0,268706144.0,5.42,5.38,5.17
2017-01-19,601988,5.50,5.52,5.56,5.49,1438539.0,507492448.0,5.41,5.37,5.17
2017-01-18,601988,5.49,5.50,5.52,5.47,1082665.0,379749664.0,5.41,5.37,5.17
2017-01-17,601988,5.47,5.49,5.50,5.45,1023958.0,357658592.0,5.41,5.37,5.17
2017-01-16,601988,5.41,5.49,5.53,5.38,3769219.0,1310936064.0,5.41,5.37,5.17
2017-01-13,601988,5.36,5.42,5.42,5.36,1540889.0,530285248.0,5.40,5.36,5.17
2017-01-12,601988,5.38,5.38,5.39,5.36,1114844.0,382888032.0,5.40,5.36,5.17
2017-01-11,601988,5.38,5.38,5.41,5.36,1096605.0,376764576.0,5.40,5.36,5.17
2017-01-10,601988,5.39,5.38,5.39,5.36,1160268.0,397931360.0,5.40,5.36,5.17
2017-01-09,601988,5.38,5.39,5.39,5.36,858158.0,294854688.0,5.40,5.36,5.18
2017-01-06,601988,5.42,5.39,5.42,5.36,1654384.0,568322368.0,5.40,5.36,5.18
2017-01-05,601988,5.45,5.42,5.45,5.41,1210668.0,419460960.0,5.39,5.35,5.18
2017-01-04,601988,5.42,5.44,5.45,5.41,940023.0,325874880.0,5.39,5.35,5.18
2017-01-03,601988,5.39,5.44,5.45,5.38,1136877.0,393101760.0,5.39,5.35,5.19
2016-12-30,601988,5.36,5.39,5.39,5.36,807391.0,276936992.0,5.39,5.34,5.19
2016-12-29,601988,5.35,5.36,5.39,5.33,862880.0,295211840.0,5.39,5.34,5.19
2016-12-28,601988,5.35,5.36,5.38,5.33,765900.0,261629920.0,5.39,5.34,5.19
2016-12-27,601988,5.38,5.35,5.39,5.35,762047.0,260620880.0,5.38,5.34,5.20
2016-12-26,601988,5.36,5.39,5.39,5.31,1179913.0,401998944.0,5.38,5.34,5.20
2016-12-23,601988,5.39,5.38,5.41,5.35,839833.0,287547552.0,5.38,5.33,5.20
2016-12-22,601988,5.41,5.41,5.42,5.38,839098.0,288636064.0,5.38,5.33,5.21
2016-12-21,601988,5.36,5.42,5.42,5.35,1335347.0,459194816.0,5.38,5.33,5.21
2016-12-20,601988,5.41,5.36,5.42,5.31,1753508.0,598468672.0,5.38,5.32,5.21
2016-12-19,601988,5.41,5.42,5.44,5.38,1166836.0,402691552.0,5.38,5.32,5.21
2016-12-16,601988,5.44,5.42,5.45,5.39,1314716.0,454437856.0,5.37,5.32,5.22
2016-12-15,601988,5.60,5.45,5.61,5.44,2448474.0,858366400.0,5.37,5.31,5.22
2016-12-14,601988,5.60,5.63,5.71,5.60,1816700.0,655858048.0,5.37,5.31,5.22
2016-12-13,601988,5.67,5.61,5.69,5.55,2514281.0,901224768.0,5.36,5.30,5.22
2016-12-12,601988,5.64,5.71,5.86,5.61,5161056.0,1884088320.0,5.36,5.30,5.23
2016-12-09,601988,5.50,5.63,5.67,5.50,3997332.0,1431617664.0,5.35,5.29,5.23
2016-12-08,601988,5.49,5.52,5.52,5.47,1330888.0,466457568.0,5.35,5.28,5.23
2016-12-07,601988,5.49,5.49,5.50,5.47,1225432.0,428445440.0,5.35,5.28,5.23
2016-12-06,601988,5.50,5.49,5.52,5.49,1879719.0,659640960.0,5.35,5.27,5.24
2016-12-05,601988,5.49,5.50,5.52,5.45,2489244.0,871184640.0,5.35,5.27,5.24
