datetime,code,open,close,high,low,vol,amount,ma60,ma120,ma250
2017-07-03,002739,102.95,105.07,105.07,102.58,97920.0,502853600.0,109.87,111.42,125.4
2017-06-30,002739,104.68,102.91,104.86,101.98,128521.0,655154816.0,110.02,111.46,125.59
2017-06-29,002739,105.09,104.68,105.91,104.24,85061.0,442157792.0,110.2,111.51,125.78
2017-06-28,002739,106.92,105.89,106.94,104.99,108342.0,566485696.0,110.34,111.54,125.96
2017-06-27,002739,109.79,107.41,109.83,107.29,100390.0,538123072.0,110.5,111.57,126.15
2017-06-26,002739,108.62,109.39,109.63,106.56,182367.0,975825856.0,110.67,111.6,126.33
2017-06-23,002739,106.62,108.62,111.0,102.87,346110.0,1830858368.0,110.82,111.64,126.51
2017-06-22,002739,116.35,104.84,116.37,104.78,229277.0,1241778944.0,110.95,111.68,126.68
2017-06-21,002739,117.5,116.37,117.5,115.61,35778.0,206441936.0,111.14,111.76,126.89
2017-06-20,002739,115.79,117.04,117.26,115.79,38484.0,222256368.0,111.1,111.74,127.1
2017-06-19,002739,115.5,115.99,117.04,114.88,37312.0,213917904.0,111.06,111.75,127.33
2017-06-16,002739,117.5,115.44,118.2,115.24,34778.0,200824464.0,111.01,111.78,127.58
2017-06-15,002739,117.15,117.31,118.54,116.71,33174.0,194000928.0,110.98,111.81,127.76
2017-06-14,002739,118.6,117.42,118.78,117.29,30082.0,175875776.0,110.94,111.82,127.96
2017-06-13,002739,117.4,118.54,118.56,116.85,43174.0,252855952.0,110.89,111.83,128.15
2017-06-12,002739,117.42,118.02,118.8,116.49,49636.0,290484896.0,110.84,111.85,128.35
2017-06-09,002739,120.51,118.06,120.67,116.59,78982.0,462261696.0,110.81,111.95,128.56
2017-06-08,002739,120.72,120.21,122.32,119.31,67363.0,403087104.0,110.75,112.06,128.78
2017-06-07,002739,117.5,121.02,121.24,116.55,106230.0,631553920.0,110.65,112.16,128.98
2017-06-06,002739,116.07,117.29,117.86,114.82,60668.0,353396672.0,110.57,112.25,129.18
2017-06-05,002739,113.87,116.07,118.9,113.87,82472.0,478990560.0,110.57,112.37,129.39
2017-06-02,002739,110.66,113.65,114.26,109.15,53491.0,297882976.0,110.57,112.51,129.55
2017-06-01,002739,111.46,111.06,111.72,109.99,28872.0,159136656.0,110.58,112.67,129.71
2017-05-31,002739,113.41,111.46,115.08,111.38,39165.0,221208752.0,110.67,112.87,129.84
2017-05-26,002739,111.98,112.83,113.35,110.86,41591.0,232256128.0,110.77,113.05,130.02
2017-05-25,002739,110.76,111.78,112.14,109.05,31683.0,174711056.0,110.75,113.22,130.18
2017-05-24,002739,109.39,110.8,111.22,106.87,38520.0,209932032.0,110.76,113.39,130.37
2017-05-23,002739,110.86,109.37,112.55,107.9,43258.0,237140112.0,110.74,113.58,130.56
2017-05-22,002739,108.84,110.86,112.59,108.84,61389.0,339300992.0,110.72,113.78,130.82
2017-05-19,002739,113.05,108.95,113.31,108.6,97003.0,531649088.0,110.68,113.99,131.09
2017-05-18,002739,112.67,112.08,114.26,111.88,45362.0,254466592.0,110.69,114.2,131.36
2017-05-17,002739,111.36,113.47,117.27,110.68,116105.0,659602496.0,110.63,114.38,131.69
2017-05-16,002739,109.63,111.4,111.46,108.66,56076.0,306619360.0,110.55,114.55,132.04
2017-05-15,002739,107.98,108.86,109.21,107.98,38690.0,209039632.0,110.5,114.77,132.4
2017-05-12,002739,106.23,107.2,107.84,106.23,34564.0,183799376.0,110.49,115.0,132.77
2017-05-11,002739,105.79,106.23,106.59,104.62,36423.0,191547760.0,110.57,115.26,133.18
