datetime,code,open,close,high,low,vol,amount,ma60,ma120,ma250
2017-11-17,600048,218.27,224.0,224.38,216.36,2582598.0,2990202624.0,203.23,197.51,186.17
2017-11-16,600048,204.71,218.27,218.46,204.14,2553547.0,2843133184.0,202.72,197.09,185.95
2017-11-15,600048,198.41,204.52,204.9,197.65,1008703.0,1070284928.0,202.26,196.71,185.75
2017-11-14,600048,196.69,199.75,200.89,194.59,841820.0,873880576.0,202.0,196.44,185.6
2017-11-13,600048,199.17,197.07,201.08,196.31,844226.0,877198016.0,201.81,196.21,185.48
2017-11-10,600048,203.76,199.36,204.33,198.22,836336.0,881818560.0,201.68,195.99,185.36
2017-11-09,600048,200.13,202.99,203.57,199.56,508740.0,536823552.0,201.49,195.75,185.24
2017-11-08,600048,198.22,200.13,202.42,198.22,716415.0,751950592.0,201.35,195.49,185.11
2017-11-07,600048,198.79,199.36,201.08,197.26,832642.0,866677312.0,201.25,195.25,184.99
2017-11-06,600048,202.04,198.22,203.18,196.31,822979.0,856949888.0,201.14,195.01,184.87
2017-11-03,600048,206.24,203.57,206.81,199.17,998392.0,1060995072.0,201.04,194.77,184.75
2017-11-02,600048,204.33,206.81,207.96,203.37,835856.0,900968064.0,200.86,194.49,184.62
2017-11-01,600048,208.34,205.67,214.07,204.52,1738450.0,1905835520.0,200.64,194.2,184.47
2017-10-31,600048,206.05,207.96,208.53,203.76,970244.0,1047169728.0,200.46,193.93,184.33
2017-10-30,600048,202.8,205.67,205.86,201.08,1268822.0,1351294592.0,200.36,193.64,184.18
2017-10-27,600048,204.33,203.18,208.53,200.7,1294170.0,1381406336.0,200.27,193.37,184.03
2017-10-26,600048,206.43,203.18,209.1,201.66,1173307.0,1260055168.0,200.27,193.12,183.9
2017-10-25,600048,206.81,207.38,212.92,206.24,976386.0,1072989568.0,200.22,192.87,183.76
2017-10-24,600048,203.37,206.24,207.96,201.08,1273236.0,1370138112.0,200.06,192.59,183.61
2017-10-23,600048,198.03,200.32,201.27,196.88,677982.0,706902272.0,199.98,192.35,183.46
2017-10-20,600048,196.12,198.03,198.03,195.16,413278.0,426616192.0,200.06,192.17,183.34
2017-10-19,600048,195.93,195.93,197.84,194.78,572950.0,590027136.0,200.25,192.02,183.23
