,date,open,close,high,low,code
149,2010-10-14,17.926,19.388,19.388,17.921,000776
150,2010-10-15,19.545,20.846,21.272,18.848,000776
151,2010-10-18,20.759,21.094,22.669,20.023,000776
152,2010-10-19,21.05,21.037,21.281,19.823,000776
153,2010-10-20,20.406,23.139,23.139,20.041,000776
154,2010-10-21,23.065,23.918,24.362,22.852,000776
155,2010-10-22,23.544,23.061,23.631,22.739,000776
156,2010-10-25,22.652,25.368,25.368,22.186,000776
157,2010-10-26,25.024,24.824,26.208,24.719,000776
158,2010-10-27,24.232,23.788,25.781,23.757,000776
159,2010-10-28,23.501,24.371,24.589,23.2,000776
160,2010-10-29,23.936,23.031,24.271,22.896,000776
161,2010-11-01,23.022,23.914,24.771,22.917,000776
162,2010-11-02,24.153,24.502,25.72,23.457,000776
163,2010-11-03,24.24,24.828,26.025,23.283,000776
164,2010-11-04,24.806,25.394,25.394,23.84,000776
165,2010-11-05,26.373,26.029,27.483,25.894,000776
166,2010-11-08,25.798,26.112,26.547,25.459,000776
167,2010-11-09,25.981,25.346,26.416,24.98,000776
168,2010-11-10,24.972,25.324,25.664,24.68,000776
169,2010-11-11,25.328,25.372,26.66,24.972,000776
170,2010-11-12,24.889,22.839,25.176,22.835,000776
171,2010-11-15,23.161,22.191,23.161,21.93,000776
172,2010-11-16,22.326,20.837,23.009,20.759,000776
173,2010-11-17,20.454,20.65,21.281,20.332,000776
174,2010-11-18,21.138,20.868,21.164,20.367,000776
175,2010-11-19,20.998,21.52,21.56,19.923,000776
176,2010-11-22,21.042,20.942,21.346,20.802,000776
177,2010-11-23,20.541,20.093,20.798,19.597,000776
178,2010-11-24,20.106,21.133,21.612,20.106,000776
179,2010-11-25,21.198,21.433,21.59,20.702,000776
180,2010-11-26,21.238,21.011,21.412,20.672,000776
181,2010-11-29,20.676,20.389,20.876,20.028,000776
182,2010-11-30,20.498,19.627,20.668,18.879,000776
183,2010-12-01,19.445,19.601,19.932,19.392,000776
184,2010-12-02,20.15,19.841,20.441,19.806,000776
185,2010-12-03,19.584,19.819,19.976,19.445,000776
186,2010-12-06,20.019,21.799,21.799,19.671,000776
187,2010-12-07,21.76,22.756,23.736,21.325,000776
188,2010-12-08,22.339,22.848,23.361,22.078,000776
189,2010-12-09,22.456,22.299,23.831,22.199,000776
190,2010-12-10,21.934,22.896,23.762,21.416,000776
191,2010-12-13,23.005,23.801,23.988,22.63,000776
192,2010-12-14,23.892,23.518,23.931,23.222,000776
193,2010-12-15,23.361,23.444,24.362,22.935,000776
194,2010-12-16,23.157,22.761,23.557,22.709,000776
195,2010-12-17,22.63,22.622,23.24,22.478,000776
196,2010-12-20,22.678,21.725,22.935,20.681,000776
197,2010-12-21,21.729,23.422,23.631,21.338,000776
198,2010-12-22,23.192,22.622,23.496,22.543,000776
199,2010-12-23,22.413,22.696,23.496,22.199,000776
200,2010-12-24,22.326,22.739,23.283,22.108,000776
201,2010-12-27,23.065,23.131,24.937,22.761,000776
202,2010-12-28,22.387,22.273,22.804,21.69,000776
203,2010-12-29,22.195,21.769,22.447,21.455,000776
204,2010-12-30,21.803,21.977,22.578,21.346,000776
205,2010-12-31,22.091,23.126,23.283,21.925,000776
206,2011-01-04,23.283,23.784,24.393,22.9,000776
207,2011-01-05,23.414,23.261,23.927,23.018,000776
208,2011-01-06,23.327,23.274,24.014,23.152,000776
209,2011-01-07,23.065,23.392,24.371,22.761,000776
210,2011-01-10,22.978,22.199,23.24,22.064,000776
211,2011-01-11,22.143,22.313,22.508,21.721,000776
212,2011-01-12,22.413,22.269,22.696,21.773,000776
213,2011-01-13,22.434,21.799,22.561,21.742,000776
214,2011-01-14,21.499,20.467,21.708,20.424,000776
215,2011-01-17,20.389,19.044,20.454,18.97,000776
216,2011-01-18,19.018,19.479,19.997,18.761,000776
217,2011-01-19,19.284,19.967,19.976,19.175,000776
218,2011-01-20,19.928,19.009,19.928,18.953,000776
219,2011-01-21,18.966,19.514,20.228,18.931,000776
220,2011-01-24,19.236,18.718,19.558,18.718,000776
221,2011-01-25,18.626,18.148,18.666,18.026,000776
222,2011-01-26,18.322,18.496,18.77,18.148,000776
223,2011-01-27,18.278,19.575,19.906,17.934,000776
224,2011-01-28,19.388,19.379,19.714,19.153,000776
225,2011-01-31,19.192,19.388,19.714,19.036,000776
226,2011-02-01,19.384,19.801,19.845,19.323,000776
227,2011-02-09,19.492,18.883,19.867,18.801,000776
228,2011-02-10,18.687,19.236,19.358,18.383,000776
229,2011-02-11,19.149,19.34,19.662,18.979,000776
230,2011-02-14,19.062,21.272,21.272,18.757,000776
231,2011-02-15,21.542,21.303,22.186,21.238,000776
232,2011-02-16,21.194,21.216,21.364,20.707,000776
233,2011-02-17,21.682,20.637,21.682,20.393,000776
234,2011-02-18,20.315,20.345,21.194,20.019,000776
235,2011-02-21,19.801,20.628,20.868,19.771,000776
236,2011-02-22,20.506,19.54,20.541,19.497,000776
237,2011-02-23,19.41,19.497,19.714,19.253,000776
238,2011-02-24,19.279,20.211,20.846,19.105,000776
239,2011-02-25,19.867,19.706,20.184,19.519,000776
240,2011-02-28,19.545,19.392,19.584,18.879,000776
241,2011-03-01,19.149,19.149,19.693,19.105,000776
242,2011-03-02,19.062,18.796,19.127,18.583,000776
243,2011-03-03,18.792,19.018,19.358,18.718,000776
244,2011-03-04,19.066,19.223,19.314,18.735,000776
245,2011-03-07,19.323,20.171,20.446,19.192,000776
246,2011-03-08,20.15,19.893,20.237,19.714,000776
247,2011-03-09,20.002,19.884,20.363,19.819,000776
248,2011-03-10,19.801,19.114,19.801,19.075,000776
249,2011-03-11,18.975,18.983,19.266,18.879,000776
250,2011-03-14,18.844,18.761,19.062,18.626,000776
251,2011-03-15,18.713,18.052,18.713,17.669,000776
252,2011-03-16,18.026,18.317,18.452,18.026,000776
253,2011-03-17,18.104,17.669,18.104,17.625,000776
254,2011-03-18,17.93,18.296,18.365,17.93,000776
255,2011-03-21,18.226,17.826,18.257,17.756,000776
256,2011-03-22,17.93,17.908,18.039,17.669,000776
257,2011-03-23,17.943,18.217,18.409,17.808,000776
258,2011-03-24,18.191,17.904,18.191,17.847,000776
259,2011-03-25,17.921,18.0,18.178,17.843,000776
260,2011-03-28,18.061,18.035,18.252,17.978,000776
261,2011-03-29,18.104,17.451,18.178,17.447,000776
262,2011-03-30,17.408,16.738,17.473,16.72,000776
263,2011-03-31,16.764,16.768,17.06,16.503,000776
264,2011-04-01,16.812,16.855,16.89,16.581,000776
265,2011-04-06,16.799,17.608,18.061,16.764,000776
266,2011-04-07,17.473,17.147,17.473,17.06,000776
267,2011-04-08,17.212,17.43,17.491,17.147,000776
268,2011-04-11,17.538,17.138,17.708,17.129,000776
269,2011-04-12,16.977,17.008,17.142,16.803,000776
270,2011-04-13,17.008,17.595,17.66,16.96,000776
271,2011-04-14,17.595,17.29,17.599,17.169,000776
272,2011-04-15,17.29,17.338,17.56,17.19,000776
273,2011-04-18,17.299,17.038,17.338,16.907,000776
274,2011-04-19,16.907,16.503,16.907,16.494,000776
275,2011-04-20,16.537,16.533,16.703,16.446,000776
276,2011-04-21,16.559,16.846,17.234,16.437,000776
277,2011-04-22,16.786,16.638,16.833,16.585,000776
278,2011-04-25,16.542,16.302,16.625,16.268,000776
279,2011-04-26,16.302,16.133,16.529,16.107,000776
280,2011-04-28,16.102,15.232,16.255,15.18,000776
281,2011-04-29,15.236,15.319,15.354,15.149,000776
282,2011-05-03,15.319,15.18,15.319,14.919,000776
283,2011-05-04,15.106,14.492,15.106,14.414,000776
284,2011-05-05,14.536,14.527,14.688,14.449,000776
285,2011-05-06,14.449,14.57,14.753,14.144,000776
286,2011-05-09,14.583,14.718,15.014,14.583,000776
287,2011-05-10,14.718,14.871,14.979,14.583,000776
288,2011-05-11,14.871,14.714,14.993,14.614,000776
289,2011-05-12,14.54,14.261,14.744,14.231,000776
290,2011-05-13,14.322,14.801,15.071,14.274,000776
291,2011-05-17,14.592,14.718,15.093,14.144,000776
292,2011-05-18,14.579,14.64,14.749,14.362,000776
293,2011-05-19,14.71,14.518,14.792,14.449,000776
294,2011-05-20,14.492,14.575,14.818,14.435,000776
295,2011-05-23,14.562,13.861,14.562,13.839,000776
296,2011-05-24,13.839,13.63,13.883,13.461,000776
297,2011-05-25,13.665,13.713,13.752,13.491,000776
298,2011-05-26,13.831,14.418,15.084,13.722,000776
299,2011-05-27,14.131,14.314,14.723,14.1,000776
300,2011-05-30,14.148,14.144,14.679,13.926,000776
301,2011-05-31,14.205,14.993,14.993,14.183,000776
302,2011-06-01,14.927,14.866,14.958,14.666,000776
303,2011-06-02,14.605,14.623,14.701,14.214,000776
304,2011-06-03,14.623,14.779,15.006,14.54,000776
305,2011-06-07,14.579,14.827,14.862,14.501,000776
306,2011-06-08,14.762,14.666,14.788,14.309,000776
307,2011-06-09,14.54,14.148,14.618,14.144,000776
308,2011-06-10,14.144,14.414,14.575,14.057,000776
309,2011-06-13,14.179,14.209,14.227,13.944,000776
310,2011-06-14,14.214,14.779,15.406,14.161,000776
311,2011-06-15,14.753,14.775,14.962,14.588,000776
312,2011-06-16,14.623,14.858,14.993,14.536,000776
313,2011-06-17,14.797,14.666,15.223,14.536,000776
314,2011-06-20,14.435,14.901,14.94,14.288,000776
315,2011-06-21,14.936,15.275,15.349,14.805,000776
316,2011-06-22,15.276,14.861,15.281,14.839,000776
317,2011-06-23,14.742,15.448,15.497,14.689,000776
318,2011-06-24,15.312,16.857,16.994,15.312,000776
319,2011-06-27,16.61,16.711,16.994,16.561,000776
320,2011-06-28,16.561,16.888,17.02,16.561,000776
321,2011-06-29,16.879,16.87,17.418,16.782,000776
322,2011-06-30,16.773,17.329,17.696,16.733,000776
323,2011-07-01,17.343,17.131,17.488,17.025,000776
324,2011-07-04,17.263,17.616,17.828,17.069,000776
325,2011-07-05,17.616,17.462,17.66,17.343,000776
326,2011-07-06,17.329,17.157,17.431,16.941,000776
327,2011-07-07,17.267,16.645,17.585,16.636,000776
328,2011-07-08,16.636,16.689,16.861,16.468,000776
329,2011-07-11,16.535,16.645,16.861,16.495,000776
330,2011-07-12,16.402,16.327,16.552,16.177,000776
331,2011-07-13,16.349,16.53,16.663,16.349,000776
332,2011-07-14,16.482,16.062,16.482,15.899,000776
333,2011-07-15,15.943,16.075,16.212,15.766,000776
334,2011-07-18,16.08,16.036,16.111,15.93,000776
335,2011-07-19,15.983,15.806,15.983,15.674,000776
336,2011-07-20,15.916,16.075,16.195,15.806,000776
337,2011-07-21,16.102,15.961,16.318,15.903,000776
338,2011-07-22,16.106,16.053,16.362,16.005,000776
339,2011-07-25,15.85,15.007,15.85,14.817,000776
340,2011-07-26,14.998,15.06,15.135,14.879,000776
341,2011-07-27,14.888,15.175,15.21,14.795,000776
342,2011-07-28,14.879,14.879,14.989,14.61,000776
343,2011-07-29,14.848,15.378,15.894,14.83,000776
344,2011-08-01,15.17,15.506,15.652,15.038,000776
345,2011-08-02,15.237,15.241,15.365,14.888,000776
346,2011-08-03,15.003,15.038,15.475,14.923,000776
347,2011-08-04,15.1,15.056,15.382,15.011,000776
348,2011-08-05,14.128,14.535,14.808,13.974,000776
349,2011-08-08,14.349,13.731,14.649,13.082,000776
350,2011-08-09,13.245,13.652,13.797,13.184,000776
351,2011-08-10,13.93,13.757,14.084,13.74,000776
352,2011-08-11,13.444,14.173,14.376,13.444,000776
353,2011-08-12,14.142,14.075,14.349,14.04,000776
354,2011-08-15,14.173,14.309,14.384,14.022,000776
355,2011-08-16,14.314,14.014,14.429,13.996,000776
356,2011-08-17,14.018,14.164,14.482,13.939,000776
357,2011-08-18,14.181,13.81,14.38,13.793,000776
358,2011-08-19,13.493,13.603,13.687,13.422,000776
359,2011-08-22,13.903,13.647,14.075,13.51,000776
360,2011-08-23,13.828,14.036,14.195,13.691,000776
361,2011-08-24,14.128,14.044,14.482,13.908,000776
362,2011-08-25,14.005,14.764,14.923,14.005,000776
363,2011-08-26,14.614,14.565,14.769,14.459,000776
364,2011-08-29,14.358,14.04,14.371,14.009,000776
365,2011-08-30,14.195,13.943,14.42,13.921,000776
366,2011-08-31,13.978,13.996,14.089,13.788,000776
367,2011-09-01,14.031,14.186,14.217,13.961,000776
368,2011-09-02,14.137,13.952,14.146,13.877,000776
369,2011-09-05,13.691,13.426,13.771,13.422,000776
370,2011-09-06,13.289,13.281,13.599,13.148,000776
371,2011-09-07,13.501,13.546,13.74,13.294,000776
372,2011-09-08,13.599,13.329,13.621,13.32,000776
373,2011-09-09,13.418,13.479,13.978,13.334,000776
374,2011-09-13,13.157,13.285,13.329,13.113,000776
375,2011-09-14,13.347,13.523,13.554,13.201,000776
376,2011-09-15,13.528,13.568,13.775,13.479,000776
377,2011-09-16,13.647,13.753,13.819,13.621,000776
378,2011-09-19,13.599,13.431,13.656,13.356,000776
379,2011-09-20,13.426,13.753,13.797,13.329,000776
380,2011-09-21,13.674,14.212,14.433,13.576,000776
381,2011-09-22,14.128,13.687,14.128,13.682,000776
382,2011-09-23,13.378,13.625,13.665,13.245,000776
383,2011-09-26,13.519,13.334,13.788,13.303,000776
384,2011-09-27,13.554,13.678,13.784,13.378,000776
385,2011-09-28,13.775,13.594,13.886,13.532,000776
386,2011-09-29,13.422,13.594,13.881,13.382,000776
387,2011-09-30,13.678,13.599,13.837,13.471,000776
388,2011-10-10,13.638,13.775,13.863,13.51,000776
389,2011-10-11,14.504,14.133,14.57,13.74,000776
390,2011-10-12,13.952,14.927,15.179,13.868,000776
391,2011-10-13,14.746,14.632,14.976,14.482,000776
392,2011-10-14,14.526,14.495,14.671,14.389,000776
393,2011-10-17,14.455,14.42,14.641,14.296,000776
394,2011-10-18,14.283,13.674,14.327,13.643,000776
395,2011-10-19,13.687,13.802,14.128,13.682,000776
396,2011-10-20,13.722,13.643,13.802,13.532,000776
397,2011-10-21,13.687,13.563,13.819,13.559,000776
398,2011-10-24,13.607,13.969,14.089,13.599,000776
399,2011-10-25,14.018,14.031,14.261,13.709,000776
400,2011-10-26,13.961,14.19,14.345,13.952,000776
401,2011-10-27,14.256,14.115,14.278,14.062,000776
402,2011-10-28,14.548,14.261,14.565,14.15,000776
403,2011-10-31,14.415,14.146,14.482,14.04,000776
404,2011-11-01,14.0,14.248,14.393,13.952,000776
405,2011-11-02,13.956,14.42,14.482,13.859,000776
406,2011-11-03,14.482,14.38,14.702,14.331,000776
407,2011-11-04,14.539,14.473,14.649,14.349,000776
408,2011-11-07,14.349,14.256,14.482,14.239,000776
409,2011-11-08,14.323,14.195,14.464,14.181,000776
410,2011-11-10,14.084,13.903,14.084,13.863,000776
411,2011-11-11,13.881,13.762,13.952,13.665,000776
412,2011-11-14,13.894,14.075,14.159,13.841,000776
413,2011-11-15,13.996,13.868,14.089,13.819,000776
414,2011-11-16,13.877,13.554,13.939,13.51,000776
415,2011-11-17,13.554,13.471,13.665,13.422,000776
416,2011-11-18,13.413,13.312,13.599,13.25,000776
417,2011-11-21,13.387,13.435,13.462,13.25,000776
418,2011-11-22,13.347,13.475,13.546,13.272,000776
419,2011-11-23,13.475,13.228,13.532,13.206,000776
420,2011-11-24,13.157,12.826,13.157,12.716,000776
421,2011-11-25,12.804,12.442,12.817,12.411,000776
422,2011-11-28,12.495,12.464,12.711,12.42,000776
423,2011-11-29,12.632,12.658,12.707,12.499,000776
424,2011-11-30,12.671,11.735,12.671,11.501,000776
425,2011-12-01,12.34,12.089,12.437,12.009,000776
426,2011-12-02,11.921,11.859,12.053,11.722,000776
427,2011-12-05,11.908,11.735,11.938,11.727,000776
428,2011-12-06,11.731,11.757,11.85,11.621,000776
429,2011-12-07,11.757,11.788,11.872,11.704,000776
430,2011-12-08,11.797,11.793,12.027,11.515,000776
431,2011-12-09,11.607,11.568,11.766,11.537,000776
432,2011-12-12,11.546,11.453,11.691,11.426,000776
433,2011-12-13,11.325,11.144,11.47,11.108,000776
434,2011-12-14,10.967,10.685,11.033,10.627,000776
435,2011-12-15,10.596,10.203,10.596,10.066,000776
436,2011-12-16,10.0,10.252,10.287,9.89,000776
437,2011-12-19,10.066,10.111,10.164,9.66,000776
438,2011-12-20,10.084,9.947,10.247,9.938,000776
439,2011-12-21,10.093,9.598,10.15,9.528,000776
440,2011-12-22,9.493,9.356,9.528,9.179,000776
441,2011-12-23,9.364,9.391,9.647,9.267,000776
442,2011-12-26,9.272,9.139,9.475,9.139,000776
443,2011-12-27,9.126,9.055,9.515,8.919,000776
444,2011-12-28,8.874,9.285,9.325,8.742,000776
445,2011-12-29,9.228,9.086,9.285,9.082,000776
446,2011-12-30,9.13,9.272,9.36,9.13,000776
447,2012-01-04,9.382,9.011,9.44,9.011,000776
448,2012-01-05,8.919,8.892,9.183,8.852,000776
449,2012-01-06,8.963,9.051,9.104,8.662,000776
450,2012-01-09,8.963,9.475,9.559,8.874,000776
451,2012-01-10,9.426,9.978,10.089,9.391,000776
452,2012-01-11,9.885,9.846,10.027,9.757,000776
453,2012-01-12,9.762,9.766,10.005,9.731,000776
454,2012-01-13,9.832,9.594,9.872,9.294,000776
455,2012-01-16,9.493,9.669,9.775,9.453,000776
456,2012-01-17,9.665,10.42,10.592,9.603,000776
457,2012-01-18,10.442,10.526,11.457,10.345,000776
458,2012-01-19,10.473,11.179,11.576,10.473,000776
459,2012-01-20,11.17,11.161,11.259,10.941,000776
460,2012-01-30,11.157,10.994,11.157,10.821,000776
461,2012-01-31,11.038,10.905,11.095,10.782,000776
462,2012-02-01,10.941,10.649,10.958,10.574,000776
463,2012-02-02,10.685,10.949,10.972,10.543,000776
464,2012-02-03,10.874,10.927,11.047,10.742,000776
465,2012-02-06,10.927,10.848,11.144,10.821,000776
466,2012-02-07,10.592,10.287,10.592,10.071,000776
467,2012-02-08,10.199,10.821,11.038,10.128,000776
468,2012-02-09,10.742,10.627,10.883,10.605,000776
469,2012-02-10,10.517,10.715,10.958,10.517,000776
470,2012-02-13,10.552,10.804,10.927,10.42,000776
471,2012-02-14,10.799,10.724,10.861,10.596,000776
472,2012-02-15,10.614,10.852,11.011,10.499,000776
473,2012-02-16,10.782,10.676,10.857,10.574,000776
474,2012-02-17,10.826,10.826,10.883,10.663,000776
475,2012-02-20,11.038,10.773,11.259,10.773,000776
476,2012-02-21,10.826,10.817,10.861,10.561,000776
477,2012-02-22,10.707,11.148,11.285,10.707,000776
478,2012-02-23,11.122,11.241,11.457,11.047,000776
479,2012-02-24,11.303,11.634,11.651,11.21,000776
480,2012-02-27,11.802,12.044,12.583,11.749,000776
481,2012-02-28,12.009,12.089,12.358,11.978,000776
482,2012-02-29,12.027,11.722,12.036,11.704,000776
483,2012-03-01,11.638,11.859,12.036,11.638,000776
484,2012-03-02,11.881,12.808,12.883,11.881,000776
485,2012-03-05,12.892,12.839,13.285,12.764,000776
486,2012-03-06,12.857,13.025,13.219,12.552,000776
487,2012-03-07,12.804,13.17,13.457,12.72,000776
488,2012-03-08,13.259,13.51,13.899,13.016,000776
489,2012-03-09,13.554,13.488,13.647,13.298,000776
490,2012-03-12,13.312,13.342,13.444,13.192,000776
491,2012-03-13,13.422,13.36,13.621,13.289,000776
492,2012-03-14,13.466,12.676,13.599,12.552,000776
493,2012-03-15,12.433,12.702,12.87,12.433,000776
494,2012-03-16,12.791,13.007,13.025,12.716,000776
495,2012-03-19,12.839,13.113,13.113,12.764,000776
496,2012-03-20,12.98,12.627,13.047,12.618,000776
497,2012-03-21,12.707,12.296,12.786,12.164,000776
498,2012-03-22,12.234,12.261,12.495,12.089,000776
499,2012-03-23,12.159,12.274,12.526,12.084,000776
500,2012-03-26,12.225,11.885,12.248,11.647,000776
501,2012-03-27,12.009,11.833,12.049,11.784,000776
502,2012-03-28,11.78,11.656,12.005,11.537,000776
503,2012-03-29,11.391,11.59,11.868,11.281,000776
504,2012-03-30,11.568,12.0,12.137,11.568,000776
505,2012-04-05,12.009,13.069,13.201,11.925,000776
506,2012-04-06,12.83,13.228,13.281,12.83,000776
507,2012-04-09,13.153,13.113,13.373,13.003,000776
508,2012-04-10,13.148,13.303,13.325,12.587,000776
509,2012-04-11,12.892,13.108,13.501,12.883,000776
510,2012-04-12,13.201,13.616,13.908,12.914,000776
511,2012-04-13,13.634,13.523,14.084,13.431,000776
512,2012-04-16,13.448,13.709,13.93,13.312,000776
513,2012-04-17,13.819,13.289,14.12,13.21,000776
514,2012-04-18,13.4,13.908,14.089,13.157,000776
515,2012-04-19,13.819,13.599,13.934,13.576,000776
516,2012-04-20,13.599,14.044,14.349,13.523,000776
517,2012-04-23,13.908,13.903,14.349,13.819,000776
518,2012-04-24,13.705,13.691,13.978,13.161,000776
519,2012-04-25,13.687,13.59,14.111,13.466,000776
520,2012-04-26,13.599,13.687,13.819,13.32,000776
521,2012-04-27,13.594,13.267,13.687,13.237,000776
522,2012-05-02,13.718,13.974,14.459,13.599,000776
523,2012-05-03,13.974,14.557,14.627,13.819,000776
524,2012-05-04,14.526,14.504,14.614,14.217,000776
525,2012-05-08,14.504,14.225,14.548,13.996,000776
526,2012-05-09,14.04,14.102,14.301,13.886,000776
527,2012-05-10,14.106,14.115,14.292,13.881,000776
528,2012-05-11,14.044,14.049,14.305,13.908,000776
529,2012-05-14,14.199,14.106,14.535,14.049,000776
530,2012-05-15,13.908,14.221,14.305,13.819,000776
531,2012-05-16,14.164,13.806,14.371,13.806,000776
532,2012-05-17,13.81,14.614,14.693,13.735,000776
533,2012-05-18,14.349,14.044,14.482,13.899,000776
534,2012-05-21,13.956,13.466,14.036,13.276,000776
535,2012-05-22,13.599,13.855,13.952,13.585,000776
536,2012-05-23,13.775,14.217,14.292,13.643,000776
537,2012-05-24,14.208,13.983,14.283,13.93,000776
538,2012-05-25,13.908,13.766,14.164,13.753,000776
539,2012-05-28,13.731,13.881,13.899,13.4,000776
540,2012-05-29,13.824,14.177,14.367,13.824,000776
541,2012-05-30,14.106,14.186,14.309,14.044,000776
542,2012-05-31,14.106,14.393,14.588,14.031,000776
543,2012-06-01,14.42,14.583,14.729,14.402,000776
544,2012-06-04,14.283,13.974,14.689,13.974,000776
545,2012-06-05,14.12,13.594,14.173,13.559,000776
546,2012-06-06,13.735,13.621,13.81,13.488,000776
547,2012-06-07,13.93,13.656,14.084,13.506,000776
548,2012-06-11,13.713,14.014,14.102,13.629,000776
549,2012-06-12,13.903,13.886,14.115,13.824,000776
550,2012-06-13,13.987,14.274,14.424,13.886,000776
551,2012-06-14,14.195,13.974,14.345,13.943,000776
552,2012-06-15,14.036,13.965,14.239,13.744,000776
553,2012-06-18,14.128,14.12,14.248,14.062,000776
554,2012-06-19,14.08,14.062,14.203,14.0,000776
555,2012-06-20,14.071,13.899,14.181,13.89,000776
556,2012-06-21,13.899,13.245,13.952,13.201,000776
557,2012-06-25,13.214,12.561,13.214,12.486,000776
558,2012-06-26,12.451,12.808,12.905,12.362,000776
559,2012-06-27,12.804,12.649,12.905,12.614,000776
560,2012-06-28,12.76,12.671,12.888,12.627,000776
561,2012-06-29,12.685,13.17,13.184,12.663,000776
562,2012-07-02,13.276,13.21,13.316,13.073,000776
563,2012-07-03,13.214,13.342,13.444,13.192,000776
564,2012-07-04,13.413,13.148,13.418,13.104,000776
565,2012-07-05,12.915,12.421,12.915,12.349,000776
566,2012-07-06,12.663,12.807,12.906,12.223,000776
567,2012-07-09,12.574,12.107,12.753,11.9,000776
568,2012-07-10,12.08,12.196,12.475,12.071,000776
569,2012-07-11,12.124,12.52,12.583,12.089,000776
570,2012-07-12,12.475,13.274,13.651,12.385,000776
571,2012-07-13,13.265,13.508,13.795,13.068,000776
572,2012-07-16,13.544,13.265,13.624,13.121,000776
573,2012-07-17,13.202,13.876,14.28,13.202,000776
574,2012-07-18,13.831,14.172,14.469,13.588,000776
575,2012-07-19,14.011,14.082,14.684,13.948,000776
576,2012-07-20,14.011,13.597,14.181,13.579,000776
577,2012-07-23,13.472,13.651,13.858,13.076,000776
578,2012-07-24,13.454,13.858,14.002,13.4,000776
579,2012-07-25,13.741,13.624,13.993,13.57,000776
580,2012-07-26,13.49,13.454,13.822,13.373,000776
581,2012-07-27,13.481,13.22,13.597,13.112,000776
582,2012-07-30,13.229,12.214,13.31,12.08,000776
583,2012-07-31,12.268,12.232,12.403,11.837,000776
584,2012-08-01,12.169,12.376,12.636,12.133,000776
585,2012-08-02,12.394,11.99,12.394,11.873,000776
586,2012-08-03,12.169,12.268,12.277,11.927,000776
587,2012-08-06,12.196,12.618,12.636,12.124,000776
588,2012-08-07,12.574,12.493,12.636,12.448,000776
589,2012-08-08,12.618,12.699,12.96,12.6,000776
590,2012-08-09,12.618,12.744,12.798,12.34,000776
591,2012-08-10,12.744,12.457,12.744,12.439,000776
592,2012-08-13,12.403,11.514,12.403,11.352,000776
593,2012-08-14,11.46,11.496,11.577,10.867,000776
594,2012-08-15,11.379,11.451,11.622,11.28,000776
595,2012-08-16,11.469,11.496,11.631,11.424,000776
596,2012-08-17,11.478,11.487,11.55,11.235,000776
597,2012-08-20,11.253,11.433,11.568,11.181,000776
598,2012-08-21,11.424,11.487,11.702,11.316,000776
599,2012-08-22,11.496,11.37,11.595,11.343,000776
600,2012-08-23,11.487,11.343,11.577,11.226,000776
601,2012-08-24,11.334,11.02,11.334,11.011,000776
602,2012-08-27,10.768,9.915,10.768,9.915,000776
603,2012-08-28,9.511,9.466,9.771,9.197,000776
604,2012-08-29,9.349,9.197,9.358,9.098,000776
605,2012-08-30,9.17,9.34,9.556,9.161,000776
606,2012-08-31,9.304,9.295,9.502,9.188,000776
607,2012-09-03,9.286,9.403,9.592,9.206,000776
608,2012-09-04,9.466,9.277,9.556,9.26,000776
609,2012-09-05,9.206,9.349,9.457,9.17,000776
610,2012-09-06,9.349,9.412,9.466,9.295,000776
611,2012-09-07,9.583,10.355,10.355,9.556,000776
612,2012-09-10,10.643,10.903,11.226,10.571,000776
613,2012-09-11,10.822,11.406,11.406,10.643,000776
614,2012-09-12,11.406,11.361,11.523,11.002,000776
615,2012-09-13,11.307,11.029,11.397,11.029,000776
616,2012-09-14,11.316,11.343,11.747,11.056,000776
617,2012-09-17,11.199,10.777,11.244,10.741,000776
618,2012-09-18,10.768,10.822,11.029,10.732,000776
619,2012-09-19,11.011,11.056,11.226,10.885,000776
620,2012-09-20,11.038,10.867,11.208,10.741,000776
621,2012-09-21,10.831,10.975,11.19,10.67,000776
622,2012-09-24,10.688,11.235,11.631,10.607,000776
623,2012-09-25,11.155,11.146,11.559,11.11,000776
624,2012-09-26,11.173,11.316,11.451,11.029,000776
625,2012-09-27,11.325,12.035,12.295,11.226,000776
626,2012-09-28,11.774,12.214,12.439,11.747,000776
627,2012-10-08,12.169,11.909,12.286,11.774,000776
628,2012-10-09,11.954,12.421,12.618,11.945,000776
629,2012-10-10,12.295,12.367,12.484,12.133,000776
630,2012-10-11,12.367,12.223,12.547,12.169,000776
631,2012-10-12,12.259,12.107,12.457,11.927,000776
632,2012-10-15,12.107,12.035,12.277,11.837,000776
633,2012-10-16,12.133,12.116,12.358,12.026,000776
634,2012-10-17,12.259,12.241,12.421,11.945,000776
635,2012-10-18,12.286,12.394,12.439,12.214,000776
636,2012-10-19,12.385,12.331,12.439,12.259,000776
637,2012-10-22,12.25,12.654,12.744,12.187,000776
638,2012-10-23,12.672,12.16,12.708,12.053,000776
639,2012-10-24,12.062,11.846,12.214,11.693,000776
640,2012-10-25,11.855,11.586,11.936,11.487,000776
641,2012-10-26,11.586,11.433,11.684,11.271,000776
642,2012-10-29,11.415,11.343,11.541,11.226,000776
643,2012-10-30,11.415,11.478,11.765,11.406,000776
644,2012-10-31,11.478,11.568,11.631,11.343,000776
645,2012-11-01,11.568,11.918,12.035,11.532,000776
646,2012-11-02,11.918,11.963,11.999,11.819,000776
647,2012-11-05,11.954,11.828,12.035,11.711,000776
