---------------------------------main enter---------------------------
day 2012-08-27  close: 9.91  ma250: 12.72
============买入2:buy_count: 253  sell_own: 314636.0  盈余: -22172.0  持仓: 25300  比率: 28.3551967709
day 2012-08-28  close: 9.47  ma250: 12.70
============买入3:buy_count: 254  sell_own: 314636.0  盈余: -23119.0  持仓: 25400  比率: 34.1077085533
day 2012-08-29  close: 9.20  ma250: 12.68
============买入3:buy_count: 255  sell_own: 314636.0  盈余: -24039.0  持仓: 25500  比率: 37.8260869565
day 2012-08-30  close: 9.34  ma250: 12.66
============买入3:buy_count: 256  sell_own: 314636.0  盈余: -24973.0  持仓: 25600  比率: 35.5460385439
day 2012-08-31  close: 9.29  ma250: 12.64
============买入3:buy_count: 257  sell_own: 314636.0  盈余: -25902.0  持仓: 25700  比率: 36.0602798708
day 2012-09-03  close: 9.40  ma250: 12.62
============买入3:buy_count: 258  sell_own: 314636.0  盈余: -26842.0  持仓: 25800  比率: 34.2553191489
day 2012-09-04  close: 9.28  ma250: 12.61
============买入3:buy_count: 259  sell_own: 314636.0  盈余: -27770.0  持仓: 25900  比率: 35.8836206897
day 2012-09-05  close: 9.35  ma250: 12.59
============买入3:buy_count: 260  sell_own: 314636.0  盈余: -28705.0  持仓: 26000  比率: 34.6524064171
day 2012-09-06  close: 9.41  ma250: 12.57
============买入3:buy_count: 261  sell_own: 314636.0  盈余: -29646.0  持仓: 26100  比率: 33.5812964931
day 2012-09-07  close: 10.35  ma250: 12.56
============买入2:buy_count: 262  sell_own: 314636.0  盈余: -30681.0  持仓: 26200  比率: 21.3526570048
day 2012-09-10  close: 10.90  ma250: 12.54
============买入2:buy_count: 263  sell_own: 314636.0  盈余: -31771.0  持仓: 26300  比率: 15.0458715596
day 2012-09-11  close: 11.40  ma250: 12.53
============买入1:buy_count: 264  sell_own: 314636.0  盈余: -32911.0  持仓: 26400  比率: 9.91228070175
day 2012-09-12  close: 11.36  ma250: 12.52
============买入1:buy_count: 265  sell_own: 314636.0  盈余: -34047.0  持仓: 26500  比率: 10.2112676056
day 2012-09-13  close: 11.03  ma250: 12.51
============买入1:buy_count: 266  sell_own: 314636.0  盈余: -35150.0  持仓: 26600  比率: 13.4179510426
day 2012-09-14  close: 11.34  ma250: 12.50
============买入1:buy_count: 267  sell_own: 314636.0  盈余: -36284.0  持仓: 26700  比率: 10.2292768959
day 2012-09-17  close: 10.78  ma250: 12.48
============买入2:buy_count: 268  sell_own: 314636.0  盈余: -37362.0  持仓: 26800  比率: 15.7699443414
day 2012-09-18  close: 10.82  ma250: 12.47
============买入2:buy_count: 269  sell_own: 314636.0  盈余: -38444.0  持仓: 26900  比率: 15.2495378928
day 2012-09-19  close: 11.05  ma250: 12.46
============买入1:buy_count: 270  sell_own: 314636.0  盈余: -39549.0  持仓: 27000  比率: 12.7601809955
day 2012-09-20  close: 10.87  ma250: 12.45
============买入1:buy_count: 271  sell_own: 314636.0  盈余: -40636.0  持仓: 27100  比率: 14.5354185833
day 2012-09-21  close: 10.97  ma250: 12.44
============买入1:buy_count: 272  sell_own: 314636.0  盈余: -41733.0  持仓: 27200  比率: 13.4001823154
day 2012-09-24  close: 11.23  ma250: 12.43
============买入1:buy_count: 273  sell_own: 314636.0  盈余: -42856.0  持仓: 27300  比率: 10.6856634016
day 2012-09-25  close: 11.14  ma250: 12.42
============买入1:buy_count: 274  sell_own: 314636.0  盈余: -43970.0  持仓: 27400  比率: 11.4901256732
day 2012-09-26  close: 11.32  ma250: 12.41
============买入1:buy_count: 275  sell_own: 314636.0  盈余: -45102.0  持仓: 27500  比率: 9.62897526502
day 2012-09-27  close: 12.03  ma250: 12.41
day 2012-09-28  close: 12.21  ma250: 12.40
day 2012-10-08  close: 11.91  ma250: 12.40
day 2012-10-09  close: 12.42  ma250: 12.39
day 2012-10-10  close: 12.37  ma250: 12.39
day 2012-10-11  close: 12.22  ma250: 12.38
day 2012-10-12  close: 12.11  ma250: 12.37
day 2012-10-15  close: 12.03  ma250: 12.36
day 2012-10-16  close: 12.11  ma250: 12.36
day 2012-10-17  close: 12.24  ma250: 12.35
day 2012-10-18  close: 12.39  ma250: 12.35
day 2012-10-19  close: 12.33  ma250: 12.34
day 2012-10-22  close: 12.65  ma250: 12.34
day 2012-10-23  close: 12.16  ma250: 12.33
day 2012-10-24  close: 11.84  ma250: 12.33
day 2012-10-25  close: 11.58  ma250: 12.31
============买入1:buy_count: 276  sell_own: 347875.0  盈余: -13021.0  持仓: 27600  比率: 6.30397236615
day 2012-10-26  close: 11.43  ma250: 12.30
============买入1:buy_count: 277  sell_own: 347875.0  盈余: -14164.0  持仓: 27700  比率: 7.61154855643
day 2012-10-29  close: 11.34  ma250: 12.29
============买入1:buy_count: 278  sell_own: 347875.0  盈余: -15298.0  持仓: 27800  比率: 8.37742504409
day 2012-10-30  close: 11.48  ma250: 12.27
============买入1:buy_count: 279  sell_own: 347875.0  盈余: -16446.0  持仓: 27900  比率: 6.88153310105
day 2012-10-31  close: 11.57  ma250: 12.27
============买入1:buy_count: 280  sell_own: 347875.0  盈余: -17603.0  持仓: 28000  比率: 6.05012964564
day 2012-11-01  close: 11.92  ma250: 12.26
day 2012-11-02  close: 11.96  ma250: 12.25
day 2012-11-05  close: 11.83  ma250: 12.24
day 2012-11-06  close: 11.91  ma250: 12.24
day 2012-11-07  close: 11.67  ma250: 12.23
day 2012-11-08  close: 11.16  ma250: 12.22
============买入1:buy_count: 281  sell_own: 347875.0  盈余: -18719.0  持仓: 28100  比率: 9.4982078853
day 2012-11-09  close: 11.03  ma250: 12.20
============买入1:buy_count: 282  sell_own: 347875.0  盈余: -19822.0  持仓: 28200  比率: 10.6074342702
day 2012-11-12  close: 11.23  ma250: 12.19
============买入1:buy_count: 283  sell_own: 347875.0  盈余: -20945.0  持仓: 28300  比率: 8.54853072128
day 2012-11-13  close: 10.84  ma250: 12.18
============买入1:buy_count: 284  sell_own: 347875.0  盈余: -22029.0  持仓: 28400  比率: 12.3616236162
day 2012-11-14  close: 10.99  ma250: 12.16
============买入1:buy_count: 285  sell_own: 347875.0  盈余: -23128.0  持仓: 28500  比率: 10.6460418562
day 2012-11-15  close: 10.85  ma250: 12.15
============买入1:buy_count: 286  sell_own: 347875.0  盈余: -24213.0  持仓: 28600  比率: 11.9815668203
day 2012-11-16  close: 10.91  ma250: 12.14
============买入1:buy_count: 287  sell_own: 347875.0  盈余: -25304.0  持仓: 28700  比率: 11.274060495
day 2012-11-19  close: 11.09  ma250: 12.12
============买入1:buy_count: 288  sell_own: 347875.0  盈余: -26413.0  持仓: 28800  比率: 9.2876465284
day 2012-11-20  close: 10.88  ma250: 12.11
============买入1:buy_count: 289  sell_own: 347875.0  盈余: -27501.0  持仓: 28900  比率: 11.3051470588
day 2012-11-21  close: 11.25  ma250: 12.10
============买入1:buy_count: 290  sell_own: 347875.0  盈余: -28626.0  持仓: 29000  比率: 7.55555555556
day 2012-11-22  close: 11.14  ma250: 12.09
============买入1:buy_count: 291  sell_own: 347875.0  盈余: -29740.0  持仓: 29100  比率: 8.52782764811
day 2012-11-23  close: 11.14  ma250: 12.08
============买入1:buy_count: 292  sell_own: 347875.0  盈余: -30854.0  持仓: 29200  比率: 8.43806104129
day 2012-11-26  close: 10.93  ma250: 12.06
============买入1:buy_count: 293  sell_own: 347875.0  盈余: -31947.0  持仓: 29300  比率: 10.3385178408
day 2012-11-27  close: 10.70  ma250: 12.05
============买入1:buy_count: 294  sell_own: 347875.0  盈余: -33017.0  持仓: 29400  比率: 12.6168224299
day 2012-11-28  close: 10.77  ma250: 12.04
============买入1:buy_count: 295  sell_own: 347875.0  盈余: -34094.0  持仓: 29500  比率: 11.7920148561
day 2012-11-29  close: 9.97  ma250: 12.03
============买入2:buy_count: 296  sell_own: 347875.0  盈余: -35091.0  持仓: 29600  比率: 20.6619859579
day 2012-11-30  close: 9.99  ma250: 12.01
============买入2:buy_count: 297  sell_own: 347875.0  盈余: -36090.0  持仓: 29700  比率: 20.2202202202
day 2012-12-03  close: 9.79  ma250: 12.00
============买入2:buy_count: 298  sell_own: 347875.0  盈余: -37069.0  持仓: 29800  比率: 22.5740551583
day 2012-12-04  close: 10.05  ma250: 11.98
============买入2:buy_count: 299  sell_own: 347875.0  盈余: -38074.0  持仓: 29900  比率: 19.2039800995
day 2012-12-05  close: 10.96  ma250: 11.98
============买入1:buy_count: 300  sell_own: 347875.0  盈余: -39170.0  持仓: 30000  比率: 9.30656934307
day 2012-12-06  close: 10.89  ma250: 11.97
============买入1:buy_count: 301  sell_own: 347875.0  盈余: -40259.0  持仓: 30100  比率: 9.9173553719
day 2012-12-07  close: 11.41  ma250: 11.96
day 2012-12-10  close: 11.42  ma250: 11.96
day 2012-12-11  close: 11.42  ma250: 11.95
day 2012-12-12  close: 11.45  ma250: 11.95
day 2012-12-13  close: 11.18  ma250: 11.95
============买入1:buy_count: 302  sell_own: 347875.0  盈余: -41377.0  持仓: 30200  比率: 6.88729874776
day 2012-12-14  close: 12.30  ma250: 11.95
day 2012-12-17  close: 12.50  ma250: 11.95
day 2012-12-18  close: 12.52  ma250: 11.96
day 2012-12-19  close: 12.53  ma250: 11.96
day 2012-12-20  close: 12.58  ma250: 11.96
day 2012-12-21  close: 12.41  ma250: 11.97
day 2012-12-24  close: 12.37  ma250: 11.97
day 2012-12-25  close: 12.46  ma250: 11.98
day 2012-12-26  close: 12.73  ma250: 11.98
day 2012-12-27  close: 13.16  ma250: 12.00
day 2012-12-28  close: 13.63  ma250: 12.01
卖出#######buy_cost: -389252.0  sell_own: 411626.0  盈余: 22374.0  持仓: 30200  盈利率: 5.74794734516  高过M250比率: 13.4887593672
day 2012-12-31  close: 13.85  ma250: 12.03
卖出#######buy_cost: -389252.0  sell_own: 418270.0  盈余: 29018.0  持仓: 30200  盈利率: 7.45481076526  高过M250比率: 15.1288445553
day 2013-01-04  close: 13.73  ma250: 12.04
卖出#######buy_cost: -389252.0  sell_own: 414646.0  盈余: 25394.0  持仓: 30200  盈利率: 6.5237943543  高过M250比率: 14.0365448505
day 2013-01-07  close: 13.48  ma250: 12.06
卖出#######buy_cost: -389252.0  sell_own: 407096.0  盈余: 17844.0  持仓: 30200  盈利率: 4.58417683146  高过M250比率: 11.7744610282
day 2013-01-08  close: 13.32  ma250: 12.07
卖出#######buy_cost: -389252.0  sell_own: 402264.0  盈余: 13012.0  持仓: 30200  盈利率: 3.34282161684  高过M250比率: 10.3562551781
day 2013-01-09  close: 13.49  ma250: 12.09
卖出#######buy_cost: -389252.0  sell_own: 407398.0  盈余: 18146.0  持仓: 30200  盈利率: 4.66176153237  高过M250比率: 11.5798180314
day 2013-01-10  close: 13.58  ma250: 12.11
卖出#######buy_cost: -389252.0  sell_own: 410116.0  盈余: 20864.0  持仓: 30200  盈利率: 5.3600238406  高过M250比率: 12.1387283237
day 2013-01-11  close: 13.02  ma250: 12.12
day 2013-01-14  close: 13.79  ma250: 12.14
卖出#######buy_cost: -389252.0  sell_own: 416458.0  盈余: 27206.0  持仓: 30200  盈利率: 6.98930255978  高过M250比率: 13.5914332784
day 2013-01-15  close: 13.66  ma250: 12.16
卖出#######buy_cost: -389252.0  sell_own: 412532.0  盈余: 23280.0  持仓: 30200  盈利率: 5.98070144791  高过M250比率: 12.3355263158
day 2013-01-16  close: 13.35  ma250: 12.17
day 2013-01-17  close: 13.44  ma250: 12.19
卖出#######buy_cost: -389252.0  sell_own: 405888.0  盈余: 16636.0  持仓: 30200  盈利率: 4.27383802781  高过M250比率: 10.2543068089
day 2013-01-18  close: 13.51  ma250: 12.21
卖出#######buy_cost: -389252.0  sell_own: 408002.0  盈余: 18750.0  持仓: 30200  盈利率: 4.8169309342  高过M250比率: 10.647010647
day 2013-01-21  close: 13.50  ma250: 12.23
卖出#######buy_cost: -389252.0  sell_own: 407700.0  盈余: 18448.0  持仓: 30200  盈利率: 4.73934623329  高过M250比率: 10.3843008994
day 2013-01-22  close: 13.36  ma250: 12.24
day 2013-01-23  close: 13.25  ma250: 12.26
day 2013-01-24  close: 13.19  ma250: 12.27
day 2013-01-25  close: 12.83  ma250: 12.28
day 2013-01-28  close: 13.42  ma250: 12.30
day 2013-01-29  close: 13.97  ma250: 12.32
卖出#######buy_cost: -389252.0  sell_own: 421894.0  盈余: 32642.0  持仓: 30200  盈利率: 8.38582717623  高过M250比率: 13.3928571429
day 2013-01-30  close: 13.84  ma250: 12.33
卖出#######buy_cost: -389252.0  sell_own: 417968.0  盈余: 28716.0  持仓: 30200  盈利率: 7.37722606435  高过M250比率: 12.2465531225
day 2013-01-31  close: 13.77  ma250: 12.34
卖出#######buy_cost: -389252.0  sell_own: 415854.0  盈余: 26602.0  持仓: 30200  盈利率: 6.83413315795  高过M250比率: 11.5883306321
day 2013-02-01  close: 14.46  ma250: 12.36
卖出#######buy_cost: -389252.0  sell_own: 436692.0  盈余: 47440.0  持仓: 30200  盈利率: 12.187477521  高过M250比率: 16.9902912621
day 2013-02-04  close: 14.17  ma250: 12.37
卖出#######buy_cost: -389252.0  sell_own: 427934.0  盈余: 38682.0  持仓: 30200  盈利率: 9.9375211945  高过M250比率: 14.5513338723
day 2013-02-05  close: 14.14  ma250: 12.38
卖出#######buy_cost: -389252.0  sell_own: 427028.0  盈余: 37776.0  持仓: 30200  盈利率: 9.70476709176  高过M250比率: 14.2164781906
day 2013-02-06  close: 14.90  ma250: 12.40
卖出#######buy_cost: -389252.0  sell_own: 449980.0  盈余: 60728.0  持仓: 30200  盈利率: 15.6012043612  高过M250比率: 20.1612903226
day 2013-02-07  close: 15.16  ma250: 12.41
卖出#######buy_cost: -389252.0  sell_own: 457832.0  盈余: 68580.0  持仓: 30200  盈利率: 17.6184065849  高过M250比率: 22.159548751
day 2013-02-08  close: 15.05  ma250: 12.43
卖出#######buy_cost: -389252.0  sell_own: 454510.0  盈余: 65258.0  持仓: 30200  盈利率: 16.7649748749  高过M250比率: 21.0780370072
day 2013-02-18  close: 14.46  ma250: 12.44
卖出#######buy_cost: -389252.0  sell_own: 436692.0  盈余: 47440.0  持仓: 30200  盈利率: 12.187477521  高过M250比率: 16.2379421222
day 2013-02-19  close: 14.14  ma250: 12.46
卖出#######buy_cost: -389252.0  sell_own: 427028.0  盈余: 37776.0  持仓: 30200  盈利率: 9.70476709176  高过M250比率: 13.4831460674
day 2013-02-20  close: 13.85  ma250: 12.47
卖出#######buy_cost: -389252.0  sell_own: 418270.0  盈余: 29018.0  持仓: 30200  盈利率: 7.45481076526  高过M250比率: 11.0665597434
day 2013-02-21  close: 13.34  ma250: 12.48
day 2013-02-22  close: 13.38  ma250: 12.49
day 2013-02-25  close: 13.58  ma250: 12.50
day 2013-02-26  close: 13.42  ma250: 12.52
day 2013-02-27  close: 13.84  ma250: 12.53
卖出#######buy_cost: -389252.0  sell_own: 417968.0  盈余: 28716.0  持仓: 30200  盈利率: 7.37722606435  高过M250比率: 10.4549082203
day 2013-02-28  close: 14.48  ma250: 12.54
卖出#######buy_cost: -389252.0  sell_own: 437296.0  盈余: 48044.0  持仓: 30200  盈利率: 12.3426469228  高过M250比率: 15.4704944179
day 2013-03-01  close: 14.47  ma250: 12.56
卖出#######buy_cost: -389252.0  sell_own: 436994.0  盈余: 47742.0  持仓: 30200  盈利率: 12.2650622219  高过M250比率: 15.2070063694
day 2013-03-04  close: 13.52  ma250: 12.57
day 2013-03-05  close: 14.03  ma250: 12.58
卖出#######buy_cost: -389252.0  sell_own: 423706.0  盈余: 34454.0  持仓: 30200  盈利率: 8.85133538171  高过M250比率: 11.5262321145
day 2013-03-06  close: 13.98  ma250: 12.59
卖出#######buy_cost: -389252.0  sell_own: 422196.0  盈余: 32944.0  持仓: 30200  盈利率: 8.46341187714  高过M250比率: 11.04050834
day 2013-03-07  close: 13.73  ma250: 12.60
day 2013-03-08  close: 13.39  ma250: 12.61
day 2013-03-11  close: 13.05  ma250: 12.62
day 2013-03-12  close: 12.89  ma250: 12.62
day 2013-03-13  close: 12.75  ma250: 12.62
day 2013-03-14  close: 12.85  ma250: 12.63
day 2013-03-15  close: 13.08  ma250: 12.63
day 2013-03-18  close: 12.77  ma250: 12.63
day 2013-03-19  close: 12.91  ma250: 12.63
day 2013-03-20  close: 13.43  ma250: 12.64
day 2013-03-21  close: 13.34  ma250: 12.64
day 2013-03-22  close: 13.17  ma250: 12.63
day 2013-03-25  close: 12.93  ma250: 12.63
day 2013-03-26  close: 12.69  ma250: 12.63
day 2013-03-27  close: 12.72  ma250: 12.63
day 2013-03-28  close: 11.84  ma250: 12.62
============买入1:buy_count: 303  sell_own: 384144.0  盈余: -6292.0  持仓: 30300  比率: 6.58783783784
day 2013-03-29  close: 11.72  ma250: 12.62
============买入1:buy_count: 304  sell_own: 384144.0  盈余: -7464.0  持仓: 30400  比率: 7.67918088737
day 2013-04-01  close: 11.79  ma250: 12.62
============买入1:buy_count: 305  sell_own: 384144.0  盈余: -8643.0  持仓: 30500  比率: 7.03986429177
day 2013-04-02  close: 12.02  ma250: 12.61
day 2013-04-03  close: 11.99  ma250: 12.61
============买入1:buy_count: 306  sell_own: 384144.0  盈余: -9842.0  持仓: 30600  比率: 5.17097581318
day 2013-04-08  close: 11.77  ma250: 12.61
============买入1:buy_count: 307  sell_own: 384144.0  盈余: -11019.0  持仓: 30700  比率: 7.1367884452
day 2013-04-09  close: 12.01  ma250: 12.61
day 2013-04-10  close: 11.85  ma250: 12.60
============买入1:buy_count: 308  sell_own: 384144.0  盈余: -12204.0  持仓: 30800  比率: 6.32911392405
day 2013-04-11  close: 11.79  ma250: 12.60
============买入1:buy_count: 309  sell_own: 384144.0  盈余: -13383.0  持仓: 30900  比率: 6.87022900763
day 2013-04-12  close: 11.51  ma250: 12.60
============买入1:buy_count: 310  sell_own: 384144.0  盈余: -14534.0  持仓: 31000  比率: 9.47002606429
day 2013-04-15  close: 11.46  ma250: 12.60
============买入1:buy_count: 311  sell_own: 384144.0  盈余: -15680.0  持仓: 31100  比率: 9.94764397906
day 2013-04-16  close: 11.84  ma250: 12.60
============买入1:buy_count: 312  sell_own: 384144.0  盈余: -16864.0  持仓: 31200  比率: 6.41891891892
day 2013-04-17  close: 11.84  ma250: 12.60
============买入1:buy_count: 313  sell_own: 384144.0  盈余: -18048.0  持仓: 31300  比率: 6.41891891892
day 2013-04-18  close: 11.93  ma250: 12.60
============买入1:buy_count: 314  sell_own: 384144.0  盈余: -19241.0  持仓: 31400  比率: 5.61609388097
day 2013-04-19  close: 12.33  ma250: 12.59
day 2013-04-22  close: 12.32  ma250: 12.59
day 2013-04-23  close: 11.67  ma250: 12.58
============买入1:buy_count: 315  sell_own: 384144.0  盈余: -20408.0  持仓: 31500  比率: 7.79777206512
day 2013-04-24  close: 12.03  ma250: 12.58
day 2013-04-25  close: 11.93  ma250: 12.57
============买入1:buy_count: 316  sell_own: 384144.0  盈余: -21601.0  持仓: 31600  比率: 5.36462699078
day 2013-04-26  close: 11.81  ma250: 12.57
============买入1:buy_count: 317  sell_own: 384144.0  盈余: -22782.0  持仓: 31700  比率: 6.43522438611
day 2013-05-02  close: 11.88  ma250: 12.56
============买入1:buy_count: 318  sell_own: 384144.0  盈余: -23970.0  持仓: 31800  比率: 5.72390572391
day 2013-05-03  close: 12.23  ma250: 12.55
day 2013-05-06  close: 12.42  ma250: 12.55
day 2013-05-07  close: 12.25  ma250: 12.54
day 2013-05-08  close: 12.21  ma250: 12.54
day 2013-05-09  close: 12.08  ma250: 12.53
day 2013-05-10  close: 12.15  ma250: 12.52
day 2013-05-13  close: 11.91  ma250: 12.52
============买入1:buy_count: 319  sell_own: 384144.0  盈余: -25161.0  持仓: 31900  比率: 5.12174643157
day 2013-05-14  close: 11.71  ma250: 12.51
============买入1:buy_count: 320  sell_own: 384144.0  盈余: -26332.0  持仓: 32000  比率: 6.8317677199
day 2013-05-15  close: 11.86  ma250: 12.50
============买入1:buy_count: 321  sell_own: 384144.0  盈余: -27518.0  持仓: 32100  比率: 5.39629005059
day 2013-05-16  close: 12.19  ma250: 12.49
day 2013-05-17  close: 12.31  ma250: 12.49
day 2013-05-20  close: 12.38  ma250: 12.48
day 2013-05-21  close: 12.33  ma250: 12.47
day 2013-05-22  close: 12.36  ma250: 12.46
day 2013-05-23  close: 12.20  ma250: 12.46
day 2013-05-24  close: 12.25  ma250: 12.45
day 2013-05-27  close: 12.36  ma250: 12.44
day 2013-05-28  close: 12.84  ma250: 12.44
day 2013-05-29  close: 12.69  ma250: 12.43
day 2013-05-30  close: 12.81  ma250: 12.42
day 2013-05-31  close: 12.70  ma250: 12.42
day 2013-06-03  close: 12.59  ma250: 12.41
day 2013-06-04  close: 12.29  ma250: 12.41
day 2013-06-05  close: 12.41  ma250: 12.40
day 2013-06-06  close: 12.04  ma250: 12.39
day 2013-06-07  close: 11.71  ma250: 12.39
============买入1:buy_count: 322  sell_own: 398361.0  盈余: -14472.0  持仓: 32200  比率: 5.80700256191
day 2013-06-13  close: 11.01  ma250: 12.37
============买入1:buy_count: 323  sell_own: 398361.0  盈余: -15573.0  持仓: 32300  比率: 12.3524069028
day 2013-06-14  close: 11.03  ma250: 12.36
============买入1:buy_count: 324  sell_own: 398361.0  盈余: -16676.0  持仓: 32400  比率: 12.0580235721
day 2013-06-17  close: 10.88  ma250: 12.35
============买入1:buy_count: 325  sell_own: 398361.0  盈余: -17764.0  持仓: 32500  比率: 13.5110294118
day 2013-06-18  close: 10.96  ma250: 12.33
============买入1:buy_count: 326  sell_own: 398361.0  盈余: -18860.0  持仓: 32600  比率: 12.5
day 2013-06-19  close: 10.94  ma250: 12.32
============买入1:buy_count: 327  sell_own: 398361.0  盈余: -19954.0  持仓: 32700  比率: 12.6142595978
day 2013-06-20  close: 10.61  ma250: 12.31
============买入2:buy_count: 328  sell_own: 398361.0  盈余: -21015.0  持仓: 32800  比率: 16.0226201697
day 2013-06-21  close: 10.88  ma250: 12.30
============买入1:buy_count: 329  sell_own: 398361.0  盈余: -22103.0  持仓: 32900  比率: 13.0514705882
day 2013-06-24  close: 10.08  ma250: 12.28
============买入2:buy_count: 330  sell_own: 398361.0  盈余: -23111.0  持仓: 33000  比率: 21.8253968254
day 2013-06-25  close: 9.95  ma250: 12.27
============买入2:buy_count: 331  sell_own: 398361.0  盈余: -24106.0  持仓: 33100  比率: 23.3165829146
day 2013-06-26  close: 9.98  ma250: 12.25
============买入2:buy_count: 332  sell_own: 398361.0  盈余: -25104.0  持仓: 33200  比率: 22.745490982
day 2013-06-27  close: 9.74  ma250: 12.23
============买入2:buy_count: 333  sell_own: 398361.0  盈余: -26078.0  持仓: 33300  比率: 25.5646817248
day 2013-06-28  close: 9.95  ma250: 12.22
============买入2:buy_count: 334  sell_own: 398361.0  盈余: -27073.0  持仓: 33400  比率: 22.8140703518
day 2013-07-01  close: 9.98  ma250: 12.20
============买入2:buy_count: 335  sell_own: 398361.0  盈余: -28071.0  持仓: 33500  比率: 22.244488978
day 2013-07-02  close: 9.99  ma250: 12.18
============买入2:buy_count: 336  sell_own: 398361.0  盈余: -29070.0  持仓: 33600  比率: 21.9219219219
day 2013-07-03  close: 9.69  ma250: 12.17
============买入2:buy_count: 337  sell_own: 398361.0  盈余: -30039.0  持仓: 33700  比率: 25.5933952528
day 2013-07-04  close: 9.81  ma250: 12.15
============买入2:buy_count: 338  sell_own: 398361.0  盈余: -31020.0  持仓: 33800  比率: 23.8532110092
day 2013-07-05  close: 10.17  ma250: 12.14
============买入2:buy_count: 339  sell_own: 398361.0  盈余: -32037.0  持仓: 33900  比率: 19.3706981318
day 2013-07-08  close: 9.89  ma250: 12.12
============买入2:buy_count: 340  sell_own: 398361.0  盈余: -33026.0  持仓: 34000  比率: 22.5480283114
day 2013-07-09  close: 9.89  ma250: 12.11
============买入2:buy_count: 341  sell_own: 398361.0  盈余: -34015.0  持仓: 34100  比率: 22.4469160768
day 2013-07-10  close: 10.36  ma250: 12.10
============买入2:buy_count: 342  sell_own: 398361.0  盈余: -35051.0  持仓: 34200  比率: 16.7953667954
day 2013-07-11  close: 11.14  ma250: 12.10
============买入1:buy_count: 343  sell_own: 398361.0  盈余: -36165.0  持仓: 34300  比率: 8.61759425494
day 2013-07-12  close: 10.70  ma250: 12.09
============买入1:buy_count: 344  sell_own: 398361.0  盈余: -37235.0  持仓: 34400  比率: 12.9906542056
day 2013-07-15  close: 11.56  ma250: 12.08
day 2013-07-16  close: 11.61  ma250: 12.07
day 2013-07-17  close: 11.18  ma250: 12.07
============买入1:buy_count: 345  sell_own: 398361.0  盈余: -38353.0  持仓: 34500  比率: 7.96064400716
day 2013-07-18  close: 10.95  ma250: 12.06
============买入1:buy_count: 346  sell_own: 398361.0  盈余: -39448.0  持仓: 34600  比率: 10.1369863014
day 2013-07-19  close: 10.49  ma250: 12.05
============买入1:buy_count: 347  sell_own: 398361.0  盈余: -40497.0  持仓: 34700  比率: 14.8713060057
day 2013-07-22  close: 10.69  ma250: 12.04
============买入1:buy_count: 348  sell_own: 398361.0  盈余: -41566.0  持仓: 34800  比率: 12.6286248831
day 2013-07-23  close: 11.04  ma250: 12.04
============买入1:buy_count: 349  sell_own: 398361.0  盈余: -42670.0  持仓: 34900  比率: 9.05797101449
day 2013-07-24  close: 10.88  ma250: 12.03
============买入1:buy_count: 350  sell_own: 398361.0  盈余: -43758.0  持仓: 35000  比率: 10.5698529412
day 2013-07-25  close: 10.90  ma250: 12.02
============买入1:buy_count: 351  sell_own: 398361.0  盈余: -44848.0  持仓: 35100  比率: 10.2752293578
day 2013-07-26  close: 10.73  ma250: 12.01
============买入1:buy_count: 352  sell_own: 398361.0  盈余: -45921.0  持仓: 35200  比率: 11.9291705499
day 2013-07-29  close: 10.45  ma250: 12.00
============买入1:buy_count: 353  sell_own: 398361.0  盈余: -46966.0  持仓: 35300  比率: 14.8325358852
day 2013-07-30  close: 10.63  ma250: 11.99
============买入1:buy_count: 354  sell_own: 398361.0  盈余: -48029.0  持仓: 35400  比率: 12.7939793039
day 2013-07-31  close: 10.77  ma250: 11.98
============买入1:buy_count: 355  sell_own: 398361.0  盈余: -49106.0  持仓: 35500  比率: 11.234911792
day 2013-08-01  close: 11.07  ma250: 11.97
============买入1:buy_count: 356  sell_own: 398361.0  盈余: -50213.0  持仓: 35600  比率: 8.13008130081
day 2013-08-02  close: 10.95  ma250: 11.95
============买入1:buy_count: 357  sell_own: 398361.0  盈余: -51308.0  持仓: 35700  比率: 9.13242009132
day 2013-08-05  close: 11.18  ma250: 11.94
============买入1:buy_count: 358  sell_own: 398361.0  盈余: -52426.0  持仓: 35800  比率: 6.79785330948
day 2013-08-06  close: 11.26  ma250: 11.94
============买入1:buy_count: 359  sell_own: 398361.0  盈余: -53552.0  持仓: 35900  比率: 6.03907637655
day 2013-08-07  close: 11.11  ma250: 11.92
============买入1:buy_count: 360  sell_own: 398361.0  盈余: -54663.0  持仓: 36000  比率: 7.29072907291
day 2013-08-08  close: 11.05  ma250: 11.91
============买入1:buy_count: 361  sell_own: 398361.0  盈余: -55768.0  持仓: 36100  比率: 7.78280542986
day 2013-08-09  close: 11.12  ma250: 11.90
============买入1:buy_count: 362  sell_own: 398361.0  盈余: -56880.0  持仓: 36200  比率: 7.01438848921
day 2013-08-12  close: 11.56  ma250: 11.90
day 2013-08-13  close: 11.54  ma250: 11.90
day 2013-08-14  close: 11.37  ma250: 11.89
day 2013-08-15  close: 11.09  ma250: 11.89
============买入1:buy_count: 363  sell_own: 398361.0  盈余: -57989.0  持仓: 36300  比率: 7.21370604148
day 2013-08-16  close: 11.05  ma250: 11.88
============买入1:buy_count: 364  sell_own: 398361.0  盈余: -59094.0  持仓: 36400  比率: 7.51131221719
day 2013-08-19  close: 10.78  ma250: 11.88
